,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20
640,99849,364505,600081,570412,199128,45829,666547,13419,464442,539353,240493,362018,638283,392396,179618,597234,685958,420066,508357,52207,560235
641,78895,38978,450049,140712,420268,710529,150825,589579,688361,64617,444221,173596,307676,720696,292243,318428,261252,119313,650160,508307,239422
642,717038,338502,584062,604831,531127,453785,121900,141785,694760,254118,47213,570824,178507,110262,345709,260641,128125,290475,540954,578623,608040
643,54077,91670,203338,689047,623505,217704,65868,416252,256037,657615,31150,274741,488255,506413,541183,583690,246035,624180,305346,568493,353206
644,714768,474860,598244,32606,722756,301028,573248,72973,508719,684386,216671,254609,38423,423418,96078,235079,92661,513870,501048,155164,354829
645,297478,705240,487325,305235,577282,28490,311505,646535,487052,722990,238861,471754,223939,268020,343210,477560,121259,289243,66740,476577,249483
646,351420,151883,83477,158481,661946,55556,442978,93204,241975,399223,276126,463634,181658,538715,407888,444487,505409,291220,95921,242977,124993
647,381292,325251,716244,179637,614804,336863,511050,370803,428366,404987,356962,113451,104903,35310,55614,242526,360436,124053,176904,160013,614698
648,182306,624228,56918,149747,680772,279327,152149,616921,191728,295435,435379,30558,675029,389138,341911,343626,560221,635587,120637,540802,189461
649,471994,194690,190718,615476,551955,410077,367182,19016,591804,405502,265162,218281,294672,319270,341296,254811,402969,410441,565408,329269,20672
650,76620,88370,62584,397095,196616,414903,43344,23906,160905,498559,690313,633359,206729,542581,643969,474206,90864,579167,720683,661349,473910
651,152537,434432,479875,660760,592827,73390,580977,129664,433835,459566,439135,352849,256940,299797,94012,472177,97542,640263,667302,403147,156987
652,221022,345715,618090,377513,479099,469033,185051,268948,459083,218261,334811,441402,523257,665038,429512,419351,676287,411879,644121,230082,439617
653,473203,27903,170286,605173,39292,612325,668506,489226,684927,326497,17791,627434,454645,35549,428461,317193,399631,28181,350877,293085,426535
654,476698,159875,113263,245587,496353,285325,627544,113652,242780,662774,216552,64170,165660,199065,487137,491798,712869,560720,198897,123354,31512
655,574328,572419,372058,37224,261617,253082,371431,343096,122483,258881,645348,52189,620537,297206,670354,28822,428577,504988,555065,600871,443307
656,255060,202535,45192,329092,134711,718679,129690,384018,588159,468981,18777,531395,112702,379381,663628,468905,124940,10324,400502,700436,115247
657,525119,703596,530626,294340,285753,506187,355556,30046,295228,12627,248367,269399,424393,10939,68028,512627,460602,3425,710684,617503,681053
658,208825,602961,48485,112417,223603,309726,116908,24856,81685,412406,633061,335984,246516,704286,644524,580242,285954,393782,301599,47326,117490
659,410526,385211,362504,286370,446802,253891,75865,646952,12567,476291,479647,670030,497797,320905,478689,506843,689973,302449,187733,134492,255403
660,447457,514445,28073,480955,641285,417136,420552,670418,672247,344004,447876,236159,253610,312217,254915,146980,237326,576388,146134,591701,245643
661,448745,496911,415998,64540,552981,250797,335031,685949,488072,592556,51749,719228,105060,526832,78277,383435,88940,698829,357486,595580,621251
662,262223,57759,141479,720241,86497,535608,665014,191779,247274,109313,351131,674047,524216,522031,378251,510625,460838,113703,59995,87375,375653
663,17095,197528,53020,430124,655362,576989,85691,242695,381166,115884,511110,480806,536435,545531,85613,636902,37214,570890,44161,142611,515685
664,653098,663333,603368,357469,528786,230959,597025,38727,459085,686444,231649,223476,100939,458677,91281,522640,450751,199526,116342,51079,153626
665,431956,706884,2492,134753,710513,570146,718418,384105,291363,33154,551210,154484,186718,12810,701492,185535,303720,609326,602232,459822,637485
666,320577,685561,425638,42654,678727,566118,452494,337787,240232,278678,145836,398878,55930,52282,309837,647518,694457,80632,61346,535017,80003
667,257055,191761,645772,701000,170229,377286,323444,102800,48763,152204,598745,320198,71040,472852,272151,185268,504782,703419,388523,534484,52364
668,349210,210374,305291,185684,662124,3878,703518,280143,288019,56741,151629,199784,440312,393647,215444,75723,151736,382663,130171,498079,44288
669,87645,688130,62299,136164,602952,701467,145064,27619,347118,160777,240772,139121,380179,84086,29488,480556,246871,348232,571463,714810,133628
670,230237,231633,640274,245302,60158,531808,124692,303418,232319,1390,358862,659213,708364,656141,11177,436855,172433,648838,210132,549954,547378
671,610335,86993,139819,82064,605941,333123,405284,324189,120076,541457,231597,229860,519126,2779,46426,460752,276914,360192,436635,612973,328446
672,632242,368070,174602,431378,13765,315815,322595,72574,570766,658004,631582,672166,110742,61705,601647,388178,157858,166603,580174,501740,581151
673,113090,600459,673968,370378,192443,301542,95714,249760,135158,302915,39215,696686,10001,520317,137581,416133,212543,413308,169344,352198,672842
674,107268,583928,46127,137125,389047,563104,469113,146844,82079,290338,79929,329462,722435,467560,388649,275027,359719,401391,61659,550936,265069
675,661950,371017,683361,632528,164201,692960,201747,502703,103690,142656,672845,150309,121456,488462,48912,689645,346422,143249,498519,692877,616904
676,12885,344785,342852,21497,144539,223455,721503,616749,521804,275657,8912,568495,324536,25045,575431,482618,10196,298597,309913,499935,500482
677,383145,96092,628332,710116,478751,82833,584664,482780,340192,475229,137002,493867,441014,625478,53518,103110,193907,646789,701859,668331,1574
678,58654,55696,365786,66818,645560,472549,220158,252259,635121,116414,333412,5646,115767,494314,703309,535606,432407,602898,377505,606408,451669
679,646834,445825,387944,73215,465599,268124,327585,609424,210699,504799,600298,430739,215969,476952,622917,531185,265021,284225,77435,79508,493650
680,412776,382666,687934,525815,694998,638906,696177,285188,34830,66461,19220,157342,334888,312067,549621,407151,116349,567878,323176,319767,362232
681,537183,628052,276377,103257,220451,401419,10260,378943,9362,704076,550077,390260,615660,6022,541022,327612,79822,386998,320758,487132,283550
682,478924,265864,463162,148761,86949,54312,288665,143076,72031,553913,635702,267628,534520,662931,653244,69613,202880,140565,214870,606929,221814
683,165360,715031,29664,444459,261513,378307,506214,493331,353668,691144,101288,530879,387143,36815,375160,675601,479963,281129,76896,133189,551938
684,248519,112545,524019,69092,491297,92742,462279,122704,692166,105341,674405,112195,323921,42693,45826,639815,358894,70355,566210,57794,549582
685,628808,568435,712954,22635,218163,90798,278974,677373,492935,243950,164292,512115,127506,348164,182441,118905,228657,378838,136551,412102,330719
686,397346,423274,703697,127337,650201,120666,26286,535706,248153,101315,570895,709476,191622,378336,217445,443979,583886,529507,296451,448189,462555
687,225609,592597,387615,692787,700104,481704,592494,505022,193872,108104,626772,149084,460562,185503,483317,352022,384974,663813,150246,539142,409997
688,399937,456953,38509,346253,49494,74378,675289,294979,600490,179535,139152,490703,604649,157023,609901,369617,106594,349747,92326,150191,630199
689,346314,549457,132555,281668,40387,413231,57518,346014,229815,498869,542452,293412,167477,676043,161954,70251,220772,219585,424460,206090,211482
690,285220,625542,469312,35533,603353,704531,82747,542388,219317,713404,73473,296943,672554,307532,594698,534997,457140,458044,494973,125854,184702
691,255579,113407,279886,557528,51265,699157,585399,8255,175804,212041,678186,515331,485494,12337,424371,125892,608851,609982,599150,590136,398652
692,440386,716514,499820,691011,143146,554302,46827,73339,359979,248040,391653,400063,482738,346951,345145,144912,589143,394982,617648,65283,623774
693,287459,589323,205385,668611,369831,135062,261094,435781,353201,405127,323072,46291,427539,543253,585606,597132,34660,118591,470063,660965,59994
694,322707,117591,230524,207303,402052,548582,183508,672679,342981,346500,76202,456657,67394,547297,589377,593078,41899,262142,706901,478100,416580
695,173649,178944,362452,703453,594321,580580,172137,655817,199891,429709,339672,551500,4384,465064,437195,685023,396512,161930,432644,700259,87924
696,659851,494910,624739,370147,101050,422651,584594,237404,620837,630767,16440,149926,312628,517662,58450,522845,640486,270751,2282,493124,304468
697,695222,547090,546355,451262,656835,249214,506980,257928,233298,657530,299186,359992,346486,316788,144278,630285,249612,61394,80687,53106,351677
698,573676,190234,445242,213167,195319,693976,172151,89619,16058,155045,167337,446537,258245,238628,378310,308456,249454,550965,693101,338391,687008
699,6059,703988,13318,315555,367020,711740,257535,696046,368104,482906,344089,321454,296298,351939,615963,293295,55087,95785,688483,565759,615351
700,594998,82925,475271,158851,440881,41402,720022,526897,295129,508072,72208,370798,189523,410446,534535,689264,55054,454594,292460,84497,575724
701,634618,670963,365434,471761,348613,574843,617215,513912,450877,644973,490497,551952,114929,408058,10511,358307,335439,36176,263890,181933,710797
702,163468,528361,135089,552062,142454,243575,64500,219873,722802,720871,3714,670578,204385,61191,65567,524666,112851,257160,173063,557278,371206
703,225038,284583,561441,358220,147414,564558,466438,652515,484145,417310,540038,29998,98947,365411,717375,435717,123868,440849,35722,565694,57519
704,373016,679448,584811,572116,209130,538463,509066,448358,684507,416983,554322,320221,256510,417652,709632,11587,312101,46297,262420,305615,67510
705,285637,111456,414490,496531,383036,722070,248902,640637,544141,177787,430945,383606,346528,689844,81328,149406,672229,208251,382378,595656,243479
706,400472,371237,666927,586639,717097,238598,72848,356225,206830,346296,160765,416386,214854,209260,102750,101830,646928,215070,473721,63980,322709
707,266925,695478,125811,649668,128949,286757,63840,149121,577872,8181,380018,163014,467218,135595,73610,618174,57666,657414,42817,467114,487089
708,393642,102991,245992,459899,251629,626777,166365,217856,292342,648916,71478,233708,292545,333094,461469,185112,493092,285219,255619,92866,435039
709,303941,656589,567715,640865,342101,259352,477720,716961,153065,512737,529858,637040,622599,210574,543784,36902,58317,179710,627789,174285,75159
710,172227,423026,722350,183502,25560,705683,667700,130103,135501,582764,624644,656878,442064,210874,84132,344476,254171,255632,663055,54552,71064
711,149098,126816,601945,70344,658847,288547,491811,245023,552463,715137,29072,199369,445195,19640,366748,540851,167902,637075,124801,347582,441938
712,578136,196678,502869,647133,76668,288966,524695,93355,473110,47541,458768,659522,110117,77511,151297,314350,371810,105055,40783,597569,5616
713,115746,256755,416312,615089,654049,548084,217687,339123,679009,398142,234051,657668,452493,316056,403445,18077,720869,308212,118821,527489,411736
714,466989,436357,555244,285021,234927,328628,522066,362875,238176,682346,43997,446900,444489,240961,523819,411079,500249,7914,28175,181461,709394
715,481803,119956,164409,375079,204519,383746,476402,148712,335124,597409,168084,391523,220445,119683,614204,518874,110913,14966,176359,449703,426315
716,199676,244604,565562,617243,108872,174633,566504,497866,63574,517248,198655,103683,34560,699566,622788,281571,527447,622878,646817,130358,105957
717,552729,479834,39971,217939,497726,575885,53010,384995,358480,365688,462993,125016,662488,693414,441238,284037,446072,146114,403803,673719,531862
718,606229,607905,320789,225080,663662,197328,50024,382514,646837,60217,37911,560213,165503,287582,698647,372668,515092,44736,564370,654129,189504
719,494512,552196,96574,30753,539450,568482,56046,246171,178557,608152,487074,428044,182486,264868,228547,587985,487243,330183,703226,31832,395197
720,526158,37599,113566,514654,73318,305582,488684,287187,513692,347088,319839,689948,657545,29874,628776,90249,203464,663827,553182,529551,409465
721,155978,503312,475671,605948,23023,265903,472621,526475,318684,442457,444628,505065,89761,683485,678705,113143,72785,640731,172184,518834,395341
722,697534,176582,182337,668996,358377,383295,622556,699831,107903,325395,621502,132347,124937,41698,230655,34303,21296,596940,577079,119469,690886
