,iter0,iter1,iter2,iter3,iter4,iter5
15697,234925,604336,276964,312703,72290,497933
15698,254020,182288,160061,238432,71618,310472
15699,533339,286739,262847,315021,546527,75756
15700,416753,479364,330013,276757,705934,667549
15701,461070,72665,439680,601370,283094,278827
15702,180472,431993,326066,178135,619686,201647
15703,513617,485883,381954,724448,69885,668924
15704,460534,37086,417189,266677,491315,204156
15705,732592,509746,401003,669228,580844,210613
15706,574507,28304,215895,439299,513273,728985
15707,375525,298691,534279,5,280493,545776
15708,48183,544886,130405,613470,172835,198329
15709,21756,158944,718665,353659,493744,47523
15710,728532,181038,355157,50096,621419,566788
15711,151799,590599,375076,419580,68175,709855
15712,156666,541513,683938,133188,358092,241972
15713,514635,137340,174001,39509,664085,719302
15714,618556,546407,2371,589263,563087,50906
15715,683026,2411,278725,370687,516950,11996
15716,652052,151882,161001,417110,71839,182470
15717,591811,450560,596914,476339,136464,39185
15718,67705,20508,734904,158777,367786,536185
15719,250212,408210,292942,73796,101006,459896
15720,242808,126440,640101,731900,494174,623207
15721,495799,178012,571888,361227,87400,265443
15722,100180,636608,748619,731069,302939,415887
15723,173950,33181,338602,464673,155195,193149
15724,414601,58392,417803,484177,11762,663706
15725,282534,379512,188351,628971,178757,54790
15726,682177,712190,201133,105768,620631,189101
15727,659230,380938,39297,632103,178695,135958
15728,456645,735663,416735,139606,104278,621865
15729,633737,719796,670633,243595,513728,3801
15730,429457,51621,438787,591505,163277,437099
15731,109901,104928,491376,218268,229094,90122
15732,97786,414609,184793,695652,300192,635765
15733,415614,526133,696589,143422,490270,384919
15734,640647,368997,167807,210027,90981,563418
15735,181217,171414,631005,651394,536715,203210
15736,612561,23480,236942,22775,293847,656237
15737,155884,337335,705829,643050,435761,704264
15738,119884,556497,631960,127928,319973,334019
15739,557830,706658,619390,111534,92235,525920
15740,748870,312720,317735,612282,62675,203751
15741,341483,266166,333660,294190,240120,418726
15742,598148,376442,222642,206141,632644,206709
15743,739978,233238,376864,161716,720867,592370
15744,129134,72332,655841,465943,28568,488882
15745,139874,256365,192492,593597,439561,710741
15746,540343,449179,456869,194539,67374,584281
15747,220036,310170,522738,472906,190989,378444
15748,669254,381370,490613,490089,255821,742040
15749,158214,740810,382063,310962,370062,54754
15750,577370,142312,74444,255085,730306,716253
15751,719672,65512,593215,332199,62143,628685
15752,91534,59255,55535,447309,160368,3754
15753,442797,276138,539823,711386,340828,54430
15754,624501,534823,568742,407286,42890,255985
15755,49268,33949,392926,96451,234734,391727
15756,691872,470149,122158,632901,731333,374592
15757,211713,700784,496597,647591,737145,663717
15758,106531,122439,418804,723472,11950,713293
15759,678414,455486,700128,743997,129249,481364
15760,341755,707238,673531,15792,726744,178969
15761,536935,649947,344585,414298,86118,688663
15762,352547,589231,687104,383999,112196,536074
15763,149387,513809,18445,579570,136266,52533
15764,135312,257864,498032,603177,227171,433138
15765,71312,436171,152748,510827,581724,640541
15766,454681,35129,22112,103923,478050,35065
15767,423609,534871,134074,491552,221994,172360
15768,669223,417867,186958,206371,457269,398449
15769,570599,304017,106249,487581,613886,651773
15770,539860,67472,280777,67174,464363,461545
15771,67414,577447,681588,64022,249468,342956
15772,670225,734216,688715,16112,505088,407756
15773,313122,304026,579420,397451,650226,443987
15774,660291,425912,600864,664480,57624,197930
15775,34239,224107,556907,687162,143305,235762
15776,677005,446528,6114,45519,351199,329024
15777,129329,392110,558319,310703,636106,701444
15778,293232,256012,396466,663422,352881,49982
15779,351996,507857,296450,132459,608960,72481
15780,275792,78714,727339,421881,516088,696241
15781,82166,294831,106056,358724,467147,198407
15782,371052,454116,194587,477597,40579,664995
15783,91195,251655,428003,216924,619418,360139
15784,153665,699956,665908,264183,95155,551531
15785,156013,383720,48957,38742,551951,233448
15786,117582,248860,384298,584783,557940,328478
15787,256987,97136,540902,68378,484567,436732
15788,203874,644263,447342,712863,406098,588113
15789,358258,24018,80471,403219,71819,379363
15790,722153,367888,599622,560054,139254,104700
15791,407215,247813,237842,48542,174559,80887
15792,65705,672616,519214,411832,668201,603180
15793,432744,209271,365038,588157,101866,184222
15794,293416,440820,596162,84643,416288,653941
15795,65855,240183,533717,468561,722545,567949
15796,163033,49807,228679,604591,216462,732517
15797,223300,416144,24083,323180,709883,206654
15798,393945,302232,498028,199523,449090,162419
15799,613673,625663,312085,363156,153370,30121
15800,14022,47440,320632,106040,60034,99874
15801,93123,205261,389965,192767,394089,436366
15802,255197,511315,596761,467580,94985,436667
15803,136304,506176,698960,126093,541201,286027
15804,42170,314743,634921,381213,129852,316484
15805,382281,506824,68680,294057,618684,417992
15806,463131,158965,269555,522250,538050,694542
15807,407630,432490,412209,514262,224437,469755
15808,102823,512451,55355,550949,391301,75089
15809,276556,408663,242444,742703,671351,355756
15810,373098,156085,537091,571626,746129,712413
15811,718674,719226,7679,127157,11816,142694
15812,298965,356496,466805,378154,390787,516514
15813,20231,361348,621040,606094,620515,655114
15814,526429,606305,506124,137486,195246,287591
15815,122032,450127,711823,68697,568150,265080
15816,392437,728890,457943,293696,255405,193342
15817,655411,130754,278802,535055,558211,697618
15818,704224,471549,381734,415595,490119,747877
15819,669895,623949,241645,723337,297310,484286
15820,245453,156555,499749,439441,444482,131874
15821,153487,490337,430048,113056,378557,5780
15822,45181,547261,269113,193355,578181,207716
15823,588684,317155,119458,111221,534568,86465
15824,355324,544451,293001,521617,584035,45008
15825,601132,101264,474972,570507,276579,235345
15826,507339,57430,415902,640395,287699,558088
15827,222783,604100,555547,615566,63372,448381
15828,227784,638087,482488,545281,447378,716470
15829,313531,718004,282658,11103,226817,507623
15830,237168,439789,607271,447312,350815,556776
15831,648329,584169,348408,249412,294710,264624
15832,363392,106554,142659,35813,131652,586301
15833,682781,554341,709990,632051,74020,323651
15834,309560,399214,97324,163193,652952,596105
15835,675230,13518,92361,510095,721466,311235
15836,612663,329830,654654,679256,518738,667105
15837,279128,480497,742424,261620,226181,331139
15838,190647,123160,610373,99929,591802,19523
15839,195103,26327,715709,498022,399126,47342
15840,199004,555657,167208,626985,607628,143509
15841,555896,538186,176837,161351,701864,226122
15842,641422,248831,597957,14,440836,247495
15843,25987,628327,581262,298289,98483,529925
15844,246724,746656,679941,69814,258832,206971
15845,482669,481354,255924,229806,196924,233279
15846,725307,547031,689966,676039,191466,637325
15847,566028,551372,307896,349498,556660,636715
15848,550117,564342,345603,68485,178617,405253
15849,674138,510421,472978,291070,59747,699538
15850,372708,356632,355392,586794,261520,348409
15851,693065,358256,586197,729515,488168,346380
15852,191376,59246,648550,518100,705185,660409
15853,195023,71723,383736,397933,173611,205644
15854,655569,110495,140588,381502,119658,353013
15855,21199,208514,454382,470521,532577,238934
15856,389298,89628,572249,326128,653872,734459
15857,134782,163770,164873,333939,499552,51466
15858,62635,73623,395728,49257,602105,379754
15859,515713,668106,619959,154847,370515,61382
15860,556139,55343,336386,598158,611917,75091
15861,18065,94409,545380,230322,303880,56068
15862,239863,681471,653221,453070,503357,197049
15863,637964,283990,648113,686393,321159,253091
15864,65934,440862,491004,496429,527774,165808
15865,389457,365290,166496,431751,58522,726804
15866,681766,748024,412280,61944,721356,297377
15867,278846,170618,219060,468917,557270,584322
15868,142467,58786,287170,160917,357968,610267
15869,292702,476780,697453,385947,294580,358603
15870,610711,7330,349321,275658,331687,529654
15871,224189,154705,19848,560678,246692,438810
15872,665888,202555,724304,529276,42741,148641
15873,60716,556841,414171,323332,124343,77488
15874,137083,226658,133081,156346,384104,406327
15875,130452,89232,179464,520634,3691,442805
15876,77131,596949,427722,139764,53251,527566
15877,280746,498690,553158,453202,617564,190183
15878,739500,628598,58993,370778,136828,41710
15879,739732,253999,510986,536025,69393,736391
15880,88288,513167,706833,657816,674721,221625
15881,52822,381407,283429,416974,566573,629443
15882,344756,515638,337238,175113,563359,96535
15883,215507,415772,335138,138382,256245,235902
15884,478820,210560,523358,75707,349260,225860
15885,620330,503396,164946,281170,102124,127291
15886,20324,305753,582609,502114,269050,301075
15887,305185,717150,202301,248653,64904,28822
15888,604882,517242,743525,499002,491225,239564
15889,379694,285677,646685,370814,24551,586480
15890,623194,367724,388763,574892,652037,546255
15891,742491,359796,665194,144299,464114,704499
15892,444288,559059,234740,665155,411354,457584
15893,723738,493777,69376,693634,661461,403848
15894,716689,409295,594019,247013,490410,59092
15895,30038,504704,503945,118504,677115,92457
15896,635592,60197,618460,608727,670469,181231
15897,116042,393003,458506,58846,270961,135331
15898,527367,458326,269711,418027,73923,619760
15899,417536,490066,464354,34705,672705,422805
15900,389759,117082,137649,328182,44333,322015
15901,521248,2140,509354,81809,347715,33931
15902,278541,318821,129783,54312,2505,256721
15903,323853,67089,614636,234430,376270,334783
15904,690641,385033,209869,32765,694266,59069
15905,15907,438407,148766,660995,306077,138132
15906,471196,69073,131137,134875,726638,396258
15907,519113,525276,700056,127277,152764,258639
15908,188091,256671,20761,366017,657000,516961
15909,575108,669434,32131,154126,426475,205578
15910,238165,586503,686627,430151,569750,739068
15911,452236,599154,487696,610312,246038,283244
15912,215021,204379,151665,391501,386038,741328
15913,528623,375994,346915,646600,395322,738230
15914,526540,171340,226729,321694,243504,525706
15915,135394,377354,186237,616363,639224,205049
15916,401360,171303,671905,464966,637257,700985
15917,13488,3389,162347,317863,253043,737153
15918,649467,678631,521298,585357,741417,98107
15919,255359,532656,245324,665669,305918,7540
15920,3341,251458,622465,333502,716373,293509
15921,399181,681070,351302,336924,637093,486566
15922,64414,26286,438004,264123,460131,505513
15923,654053,364224,345176,280182,103503,618087
15924,271442,706652,89923,565151,565670,422715
15925,286754,140441,470469,731810,367462,357325
15926,403903,416798,584675,303893,258083,574157
15927,16377,701265,541498,267126,662262,747836
15928,742828,64035,371171,79244,593459,330459
15929,540038,664284,48556,410884,617615,739904
15930,390058,19237,531833,410798,88687,463906
15931,747572,489017,256122,472717,598458,266686
15932,604157,109288,110939,453010,193898,391436
15933,534155,562981,496577,389982,94438,296667
15934,532612,177998,434402,469926,273045,328559
15935,197121,722621,196580,19749,565036,489939
15936,154120,575012,498121,571184,120081,689278
15937,65416,591224,80267,358193,183992,620440
15938,100283,373549,7166,390699,254342,355216
15939,191876,215809,667977,435551,55075,264744
15940,435589,577108,559116,791,208807,442386
15941,413105,71479,652096,28059,18767,455075
15942,388482,367080,716515,551620,237934,700078
15943,118170,6055,10546,104050,521951,336828
15944,655445,705859,477334,279275,415699,447546
15945,685488,1637,598672,251090,517596,251660
15946,685504,187652,540498,627918,741108,350762
15947,82062,423065,211022,547010,475585,99505
15948,513054,549107,638212,426270,120521,536994
15949,588034,722497,365132,715517,100399,202987
15950,182044,119968,177870,457911,8445,459876
15951,746911,55521,542549,457205,106086,302358
15952,68013,643762,459231,482711,383237,368411
15953,503914,7220,494743,150595,732614,233230
15954,545829,52541,299444,632869,151669,71560
15955,464192,170881,20836,490297,380150,721728
15956,1226,427150,522866,601166,481906,688629
15957,344019,493803,68255,639322,133823,155300
15958,521499,470062,664515,102765,147206,371794
15959,35379,135509,607821,734553,705813,162341
15960,545250,424574,227869,39823,283057,548872
15961,546986,725111,704312,320838,315910,462295
15962,290809,748407,246405,686081,89395,49595
15963,241830,680183,461178,732376,287815,3870
15964,347449,592865,564124,126261,149520,363263
15965,114273,606609,263737,180714,455931,282392
15966,164882,740535,75370,226913,288559,286373
15967,179891,237535,601720,412931,328519,743959
15968,564360,472057,230844,539759,314786,474366
15969,499901,102713,236446,280623,43720,49090
15970,136274,322647,560196,709145,56260,352874
15971,28242,637824,168763,608831,309622,91588
15972,195377,187912,329425,498122,281137,730369
15973,705153,2419,118455,737845,359199,42963
15974,686055,398977,503388,262242,360772,471028
15975,140025,583402,499319,637263,467130,39060
15976,695370,244567,221588,226501,556933,366576
15977,129448,666012,743331,314368,316542,532447
15978,129117,300547,131307,670161,619088,352123
15979,462391,626824,286879,386779,124378,556654
15980,435942,99740,620020,674402,479842,295788
15981,70168,681521,147715,371729,293896,550446
15982,541196,581174,315916,506563,95581,671884
15983,254321,603056,576031,230330,113351,429063
15984,443458,45882,52321,483553,197087,226485
15985,54627,585328,128309,165873,386553,55921
15986,3696,587786,484076,118077,25425,458907
15987,12158,590998,734349,200428,573796,339927
15988,748887,144072,524815,505332,562846,133210
15989,505595,261969,165677,630081,604346,705300
15990,96149,122555,319865,307945,270088,461448
15991,65502,360002,419683,744989,536134,485311
15992,282702,295547,305230,590156,350348,697285
15993,415222,31534,469323,268099,293377,524834
15994,607783,48729,30868,318340,486759,553800
15995,583316,80055,164848,335486,447929,343331
15996,586392,16203,501301,706131,561785,15093
15997,414568,145427,625838,390080,704996,92288
15998,61862,635027,543606,694980,613632,697343
15999,234632,173269,450505,691764,238249,420956
16000,262580,691021,355708,699626,119303,577962
16001,259093,443191,525678,489323,738743,624529
16002,379682,463028,485484,111358,271184,333418
16003,225975,71405,583128,678958,45805,497102
16004,441049,296517,266731,676424,485638,332528
16005,300598,242854,742337,673522,629426,223990
16006,569103,741081,408385,85486,184028,737890
16007,165088,80688,534576,174309,718046,534104
16008,713459,59796,394990,563592,174571,639484
16009,410247,563184,79406,37198,511253,552572
16010,218669,124256,225559,259362,598691,149803
16011,679889,182013,143553,615124,80992,703084
16012,722142,318759,166042,641214,608849,434510
16013,370174,715104,226301,737481,327653,576843
16014,690509,607785,164724,62340,372287,217300
16015,486248,138855,355054,395617,287529,188043
16016,661591,587779,198742,337133,106383,520426
16017,648459,323713,507762,96002,567359,635271
16018,531915,308624,552282,267333,247119,92598
16019,266789,140663,82239,485735,615722,246734
16020,694875,3711,398113,522931,507027,341713
16021,317973,310580,210403,596022,324696,108691
16022,339523,287410,149868,292343,170164,201164
16023,379557,677837,477529,259160,324430,337785
16024,540161,271116,322359,270009,680072,436336
16025,449612,338493,381500,342251,710285,307451
16026,360798,247757,277310,461435,699572,682022
16027,636236,6494,302401,87123,125340,472707
16028,12604,332191,609947,481062,700376,119077
16029,328540,710439,363772,511697,48215,680176
16030,556532,465573,583628,10931,380255,708703
16031,89827,12605,423976,174188,187034,346036
16032,219888,181662,355603,359067,82923,660744
16033,428683,658517,383316,287344,354895,67191
16034,693801,591681,560551,512271,735543,537067
16035,231134,718167,470916,553885,59623,182115
16036,691338,368646,543454,424029,647339,162031
16037,99311,178488,433689,638199,450259,343899
16038,717301,360690,97428,681682,291693,145401
16039,26393,200429,174750,136659,131593,353555
16040,492259,623675,134485,720654,49644,516061
16041,359706,591337,152389,248765,1753,578898
16042,525860,278956,134834,354118,358887,60063
16043,290487,192801,130635,1658,179070,171678
16044,263918,690824,513865,367650,690370,347504
16045,452523,300984,459819,161731,54142,94370
16046,87269,95916,288989,253590,78440,441753
16047,582690,160923,116443,548693,450911,231753
16048,302139,4039,725360,136660,500480,688226
16049,740603,241628,180942,681592,405616,267064
16050,346147,498909,470580,36971,182921,368017
16051,494839,634288,1296,499520,500596,454725
16052,320175,489519,441165,578488,577320,516102
16053,436361,618050,437666,106673,467381,569649
16054,398173,296930,474385,441628,201619,587058
16055,695900,395306,424447,436383,217881,356898
16056,42999,134493,397935,733683,514731,390303
16057,690722,470672,463405,88989,393373,189166
16058,73539,283624,430983,327165,597969,209390
16059,549804,230457,432093,713494,292885,448783
16060,465995,724756,28382,302769,359524,151332
16061,443177,430990,621451,297168,344258,572381
16062,437852,422200,569927,47034,271061,484869
16063,724595,519491,466242,602631,92275,143653
16064,266052,254062,380760,424632,302615,643913
16065,642270,85348,296650,119974,190041,13067
16066,376498,264392,603213,338769,285941,500642
16067,85613,341564,662629,171509,187932,61349
16068,206528,581372,733074,62057,113401,33616
16069,139280,206452,298390,540016,115647,506801
16070,261271,79571,133564,728177,518794,561751
16071,351022,430381,265208,343375,167106,612902
16072,38127,227538,740924,216995,60486,1829
16073,254984,23629,213822,270482,194815,77207
16074,374799,618392,266791,418351,334930,683873
16075,674178,227383,114120,215827,272932,306624
16076,709321,352297,727300,294484,550510,148101
16077,125979,187069,278943,387687,683289,276766
16078,535174,309025,330069,540285,24154,353502
16079,363186,690931,156417,262786,616879,730139
16080,746123,711230,87858,550934,473040,326864
16081,339537,401579,251517,101323,48580,64337
16082,529262,578587,540467,713386,284687,247620
16083,313776,621572,146330,653620,400161,305795
16084,628382,89991,454769,536958,733073,343963
16085,698872,449530,679587,694951,458050,513015
16086,251730,496981,545911,614120,10842,167980
16087,525047,286530,705125,393942,484154,684065
16088,427308,655480,574275,730903,32588,509999
16089,314113,345719,54249,585287,160250,626301
16090,300282,288459,412873,312098,472791,109876
16091,659247,305378,275534,590456,33707,429552
16092,31188,344769,252924,77532,129170,397979
16093,660141,507006,255716,44478,182705,730813
16094,355410,388461,392859,101117,262098,273701
16095,458939,28993,450600,79175,530950,205904
16096,325139,215438,743794,441633,395576,588496
16097,291694,480798,301653,133245,624448,302523
16098,608242,714754,96552,325911,350980,154946
16099,92476,457914,521871,259085,320418,266861
16100,269357,238752,399228,26002,384871,500262
16101,696185,295486,391739,192904,395949,189916
16102,442182,145062,146051,722865,346956,337911
16103,725552,556721,232344,449143,702095,246880
16104,350903,33184,580479,423957,725312,516365
16105,60842,29977,495291,335535,370719,732749
16106,158413,42674,471283,659314,527486,305463
16107,219492,550410,595201,373822,606092,674927
16108,335555,382563,657900,315983,607093,555782
16109,210771,729305,326321,732932,51560,378149
16110,630506,137994,295425,610865,739526,130886
16111,685813,317825,695997,79840,300549,382015
16112,284156,110658,503596,58191,80382,382451
16113,313761,542728,417780,560069,287274,511932
16114,264327,155340,494819,235507,504024,479427
16115,15189,563371,612423,537170,209347,68317
16116,681587,117141,297091,213104,68219,306386
16117,308503,626560,493272,709836,287479,359132
16118,147336,237781,98463,611655,623815,70853
16119,45351,728157,376131,356595,370561,336615
16120,206444,43654,196913,162781,497668,525426
16121,94164,486088,80696,313570,106230,248968
16122,654711,392699,147878,684029,319540,557970
16123,96758,101097,737241,8022,113932,39030
16124,195344,477726,52413,530674,18806,443678
16125,459219,98315,348944,535323,676718,237108
16126,129065,596369,369156,672010,364087,416208
16127,390166,177100,645546,713467,73075,546808
16128,471896,736307,149281,198403,617964,568690
16129,141361,647911,224367,44505,306777,398317
16130,579356,622862,152514,416271,657606,46410
16131,361347,173198,207805,162660,688089,164365
16132,136810,71870,136354,397196,175243,377158
16133,132082,643689,69908,544491,702677,264916
16134,157565,674423,168778,619374,459556,461654
16135,666839,647149,603,328074,151565,651245
16136,210751,81314,87438,383456,197351,478017
16137,278685,220757,437400,558055,454902,41557
16138,368922,555143,359258,663361,733045,371108
16139,176158,284382,56403,269081,510392,726035
16140,520635,540706,358339,273154,484551,544907
16141,529621,143563,680622,241842,653136,569461
16142,259152,37023,192497,510278,744567,328170
16143,615480,494480,373951,214713,532789,734075
16144,375527,686041,481960,101480,730722,412292
16145,90174,352762,14677,373759,326867,732708
16146,158389,239326,600594,593675,610954,183309
16147,696378,613100,563998,134100,545056,228825
16148,201102,223524,65468,650590,379689,719142
16149,614628,500409,271530,154090,393311,247299
16150,240684,54479,676447,690366,406413,379340
16151,502814,353420,746134,114730,713174,654912
16152,533118,502920,700868,248717,15340,636343
16153,135104,680091,125365,208578,54136,601406
16154,177235,544593,303258,15993,333312,467444
16155,464647,515791,648007,588343,101697,607526
16156,47191,13194,377972,246807,420816,414803
16157,661213,672775,113794,60046,486856,685834
16158,477244,167932,534928,693004,40150,286802
16159,563123,261255,224455,84048,525258,613991
16160,199324,419027,256682,711263,404063,492348
16161,594385,270890,357625,404223,389424,299250
16162,89871,294523,212909,466062,535001,662193
16163,2386,54337,191575,650008,427630,737397
16164,117304,157972,337117,266219,714078,39023
16165,624389,12664,623903,292949,253496,382886
16166,617052,716472,113414,342654,709151,698685
16167,96926,46053,175499,517691,63262,363675
16168,111084,662363,542399,516619,415738,214217
16169,118770,673710,442107,656026,711914,659069
16170,26657,630751,270662,164283,147003,134888
16171,293369,708219,654449,537304,48616,615334
16172,512325,510920,450924,610920,354243,4219
16173,552645,106929,149423,647294,110492,290052
16174,408106,56758,397018,470671,241292,373519
16175,33865,307404,534393,708480,358546,589627
16176,146352,501834,279693,491674,340167,73648
16177,10624,61286,351888,142305,195030,73552
16178,546134,349105,219703,508476,665083,93278
16179,73597,435410,226833,644720,731185,741363
16180,464599,180063,261098,150449,605490,99727
16181,135151,79391,186322,478561,76706,747493
16182,702827,55214,636321,223687,250662,541469
16183,112263,510849,138667,97122,458982,724281
16184,705779,324578,200691,205157,478812,745265
16185,671376,393259,612851,373536,274707,100567
16186,537773,116747,703646,524809,186986,464892
16187,641808,454936,324522,292081,338354,24334
16188,133057,248381,625453,521627,115024,50686
16189,177885,399604,412124,329712,377095,737889
16190,276559,743748,27916,454187,591225,214417
16191,739874,359709,85316,206801,272548,208541
16192,687178,243338,501268,624,106793,64002
16193,403418,4020,351879,183246,547895,461972
16194,695006,505042,504485,692372,582409,418521
16195,263441,528261,216032,484911,399725,126021
16196,391824,48502,4553,12416,58066,661381
16197,593844,520160,412162,559617,271693,209272
16198,101364,354787,325656,380126,702988,613802
16199,390964,465436,743459,172677,32611,731947
16200,735990,123072,708576,468836,426430,593283
16201,99303,665405,316659,581530,92264,368947
16202,716335,678405,116078,447067,113680,27742
16203,70469,128630,159836,686513,106303,83156
16204,474492,142784,150111,244821,55384,327504
16205,724709,97335,80516,598271,339356,308762
16206,59957,146328,489184,293981,184339,332382
16207,726711,435872,166625,61580,426047,238730
16208,382198,538610,143393,554145,508242,26357
16209,367541,42441,328099,646603,193084,262367
16210,427047,531799,451130,316982,24686,162042
16211,69034,71651,290319,379839,512155,584745
16212,233808,194909,582944,575190,700910,489429
16213,687041,619884,543298,246340,676627,319768
16214,26236,666805,616206,424773,47735,177153
16215,225123,175456,718126,12872,59878,350774
16216,651881,33986,140040,297045,8908,274194
16217,111200,285844,69069,287091,708725,240665
16218,73518,287384,243202,341118,134994,604313
16219,369715,646465,574559,69848,718466,651170
16220,673725,312801,405064,34111,610870,474489
16221,472881,267353,95247,652035,71295,643991
16222,259158,52260,38540,523974,433373,105887
16223,37632,510794,554871,398645,418215,89194
16224,178342,107954,426172,645905,217821,317190
16225,456097,227948,375426,173482,260191,284599
16226,509178,598378,704918,442729,87307,326071
16227,533246,575037,697721,406190,639207,31176
16228,162479,93306,7953,117224,82098,321652
16229,697101,715036,135543,402381,253544,485497
16230,351625,468996,636347,656313,214015,175840
16231,547802,528545,123612,84988,736688,627317
16232,302611,76890,512728,629471,1252,563720
16233,205081,463493,679060,674247,472468,45162
16234,120893,594768,486520,629378,92182,263338
16235,661686,361365,286228,652304,105152,122223
16236,481270,596218,577253,340869,181778,66827
16237,184876,242195,143951,242601,617816,472564
16238,180352,167624,710866,532028,16155,14901
16239,131738,111880,263817,251105,81715,379318
16240,444273,74099,295301,6583,439583,126663
16241,506771,182951,509183,300374,398857,560868
16242,510196,519565,619765,354072,423215,689496
16243,28496,431050,347550,710234,484273,556593
16244,440029,459770,406162,17110,594339,14854
16245,712275,103877,584465,622540,436720,289820
16246,432821,85559,621029,87879,614711,29459
16247,531802,425889,613375,186147,195709,24534
16248,318021,205319,464569,127310,362581,140422
16249,504061,427653,350244,73500,329438,671482
16250,46158,205491,172950,588062,176025,449071
16251,499269,541395,411418,197545,290427,555370
16252,405067,614502,719668,579839,118309,251578
16253,384284,724465,478647,392978,255182,292148
16254,244681,461068,152800,468865,353310,260156
16255,99626,343276,390681,59943,39359,8631
16256,344144,745548,258789,74299,403529,609030
16257,381967,489712,341706,389504,668700,431402
16258,398125,193372,240156,56141,312431,649700
16259,69542,652049,456297,333361,662792,633736
16260,620307,268986,542389,208584,461122,62149
16261,86940,435930,251787,112884,283539,477923
16262,522302,294013,448680,173636,446741,521863
16263,219725,233753,688495,259035,626709,561839
16264,403223,490002,396770,249476,67973,373025
16265,581849,504887,696984,385781,132463,684259
16266,574464,252623,287095,337099,280845,548949
16267,170737,501174,592183,235060,359845,331766
16268,166125,693232,272284,48851,75157,199133
16269,108754,567394,269398,489853,236130,451667
16270,549040,351933,674555,477575,697057,287035
16271,356633,340463,195770,377205,471265,355828
16272,239691,349218,495177,229925,181883,22663
16273,13144,235811,202444,148494,394906,8563
16274,215093,638128,681220,308456,194800,152358
16275,323217,372588,592260,370200,464506,449245
16276,401639,155552,339306,123847,171047,660227
16277,445055,132944,36955,15595,137183,3122
16278,411896,92112,715279,650138,344355,475234
16279,45176,15730,178326,463466,322944,551098
16280,520907,325167,466821,256424,331761,621107
16281,200,391662,249440,410171,355149,619393
16282,632985,400633,287798,388465,338475,269566
16283,74495,400119,325202,238743,459258,509470
16284,194440,604813,304809,70055,583150,559409
16285,299935,584106,421472,58363,714802,142850
16286,701566,226912,482262,367518,432539,177997
16287,712697,502642,327796,727023,118970,579885
16288,401234,680568,285315,540100,434844,427763
16289,172365,217706,453976,391390,366385,406195
16290,749131,137035,684048,671056,631420,209861
16291,432869,174651,585158,620068,131552,323866
16292,2693,132870,722912,194163,668464,151920
16293,310195,68664,46371,490641,177523,179800
16294,287362,289798,609357,289882,644224,494164
16295,326976,206370,489360,274541,180721,576413
16296,451673,7463,368843,107078,600260,151668
16297,513376,626226,535431,108800,167495,298175
16298,629518,163081,406640,172794,412241,399087
16299,625536,575038,61799,13043,39848,252858
16300,746442,41492,59883,135153,705014,236684
16301,173789,541538,149897,277913,421617,245990
16302,492714,558253,387324,32555,219813,160432
16303,628089,534637,713479,270789,23376,135934
16304,149024,700959,713610,215942,350410,475712
16305,72548,31622,15391,378016,503642,334436
16306,328885,687347,695079,716665,607522,625286
16307,41612,128583,88879,304185,449548,145417
16308,83451,580040,723036,373085,84556,52843
16309,428751,99696,599877,206159,12959,96037
16310,413784,172456,545245,129325,295197,115331
16311,566339,427675,717426,428450,452354,545507
16312,613365,89220,472571,490828,293314,459829
16313,378262,675883,470682,130983,75978,439850
16314,590675,443799,451771,472497,448768,157298
16315,623972,233530,456659,605225,549330,337979
16316,700,719074,61859,80695,748879,56211
16317,307846,530471,411565,307646,654757,512942
16318,238402,704019,159032,963,147867,12835
16319,400482,494774,707330,707053,110615,273572
16320,658252,308530,470114,19327,738236,137449
16321,437532,585955,587568,595525,738271,423398
16322,578763,737469,338637,119236,207759,226372
16323,480523,359680,374474,550037,620869,234293
16324,472701,654592,615474,389686,478392,324260
16325,396738,680286,630547,571384,680334,607702
16326,377750,627204,509592,423170,308302,715106
16327,738576,185830,741934,280116,715760,665159
16328,522920,315074,469040,308957,65216,662565
16329,446778,517556,508571,105119,81247,638073
16330,552708,519116,347468,156401,675142,256343
16331,410037,556218,235651,290784,205858,104917
16332,6744,233193,709586,86468,317003,381993
16333,402514,458671,474665,402480,196859,605516
16334,355369,448146,671237,279067,646432,575537
16335,505653,136530,290392,192033,453451,439525
16336,446170,570384,748279,710065,22218,335806
16337,319347,468350,176385,77737,627453,277967
16338,2444,374925,220869,616146,675617,93234
16339,66932,361378,277429,196212,609752,14817
16340,593801,43227,193800,445039,161168,285678
16341,438665,74229,538615,383094,279590,51353
16342,109950,7630,106906,191307,107553,352303
16343,92719,87090,306505,39720,427760,747457
16344,248363,366452,693254,177441,340872,683664
16345,667130,42237,340406,271068,591843,201061
16346,684869,497470,364810,653457,22500,108019
16347,642341,603513,622642,567429,44609,534623
16348,65874,674191,527713,500705,255211,492252
16349,103660,559789,428288,714135,693038,434619
16350,543238,746895,643817,722831,118906,360979
16351,75431,156012,506223,132691,617360,319627
16352,347077,584088,424517,66492,27853,712960
16353,142484,533628,78942,229430,42384,609912
16354,398109,673946,576692,502934,98096,193093
16355,314408,390425,241754,672884,658398,107393
16356,584744,672213,381084,572113,373991,350159
16357,735362,376120,346620,522812,158993,610648
16358,436337,409285,275868,164853,688515,334550
16359,542023,587962,533153,678698,449192,68855
16360,56738,542187,678554,12985,551671,158035
16361,14795,665860,306116,319132,566268,36908
