,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10
27034,361714,1006492,548372,1104926,1287826,68257,1157563,1424440,1391695,1121364,1280687
27035,671075,394581,1042230,1453218,1102091,709062,773960,786544,313647,174040,1287245
27036,1033597,498232,1469551,1217900,1240870,815031,1284002,207666,1061698,503241,485500
27037,8457,855437,1423937,922795,144840,1380500,152454,459718,942655,357941,272056
27038,190228,239374,712501,565131,256653,1028460,1399038,801649,229395,861358,1429382
27039,688857,129469,817974,963158,1383542,983225,1297630,292602,1084391,1364839,1402557
27040,1264246,298824,1211924,1396942,778082,757850,1132689,182611,1331656,844464,1189439
27041,19366,346286,380242,1461910,1211721,743067,268730,728643,1237161,1105803,159974
27042,634838,1344927,796594,396626,1280323,685036,1040027,521850,971754,671062,945531
27043,1378249,933874,381859,247915,134984,383128,1006698,522041,65301,1467401,1252675
27044,1303408,409663,194684,617835,879682,364777,368241,907222,1182466,404354,1031617
27045,245950,198568,1054588,496540,869533,255035,886471,1073654,1060105,982280,1068321
27046,542947,570420,822639,1285479,1347056,1276328,673337,632009,1246160,438246,1411709
27047,105228,929620,313697,47655,715679,603281,1057509,1264165,506188,586170,820781
27048,546246,308688,1419921,4359,1380478,226583,1008044,1183597,349790,863100,1004471
27049,796057,634665,1109674,222834,915270,406290,1010183,949148,1230288,1082623,34994
27050,998163,344286,663329,823182,367998,157912,230816,566025,937340,1104756,7337
27051,324702,720896,986425,1353526,600439,1054461,1254591,309786,1064780,882222,877735
27052,627993,821331,220794,1155731,1302903,1411467,930992,1115894,1265920,1003803,17022
27053,929411,807247,332915,1464455,789150,706640,1371135,402880,930674,625891,1147148
27054,441632,59730,1193757,1257403,410396,126981,653673,409920,1376292,1023139,1240472
27055,452824,245370,1273526,262987,1032025,1297892,368440,1298818,1418595,1303151,746520
27056,398482,652653,1444142,1024202,1426790,1379417,945014,420361,589513,1137210,444223
27057,351133,426422,1165828,645462,650584,295281,787172,445285,1180156,288782,996619
27058,352047,904183,262071,130329,534803,1062858,525723,1369634,145563,288023,44357
27059,1208425,1376781,1304926,1252833,324098,18735,208013,622376,866490,1034321,271850
27060,38702,991704,194968,266194,386415,1216308,72632,988812,1085101,1184551,379363
27061,998942,1203347,876123,1409982,811998,1156256,758012,413148,959900,968902,181812
27062,1136933,637857,630865,1215544,1355323,548822,563913,321724,84937,652916,1248953
27063,145000,1114044,1203209,983186,178957,465623,1366719,483175,1276997,110181,1454623
27064,1097081,1046674,1206431,1447572,850829,27226,403894,316426,1339215,523052,1455199
27065,1384053,42369,533205,271001,1090877,1158052,973525,648250,1205746,930983,1134863
27066,353930,965116,1135696,110196,102779,1406939,23452,1337428,941427,846170,52072
27067,95488,885548,587929,127344,1039526,1260493,886575,1169857,268152,137791,343688
27068,986577,256356,107463,831014,1453851,133521,581338,336097,1235639,36284,67798
27069,117541,1376457,789856,1346953,727499,326356,158926,1429161,137552,1313120,1269653
27070,750237,1236559,928727,309768,475579,507924,596812,1094233,1127523,946692,938208
27071,624693,90389,787119,727999,1086390,757575,422833,340065,934727,1452566,1218210
27072,86522,320149,827512,1286145,344750,616894,229906,1315957,1398768,884741,436752
27073,1419076,1298041,597561,497830,1259186,504127,39709,991148,491283,1059529,279545
27074,250137,1118719,477695,469627,608041,337315,564732,56415,1014358,62597,1388407
27075,719040,1156607,929658,593143,151261,297066,104164,884200,563215,82982,873768
27076,1025676,249827,252989,552321,36961,1366875,598324,503871,776746,889844,676588
27077,1113056,1039682,120586,235042,146851,506676,263050,614787,845468,301337,58389
27078,447406,723477,1116515,153234,474089,443510,337827,1365457,760769,1193325,354281
27079,1230509,162721,259286,70301,1411488,1372204,986297,278553,1101247,1423373,403627
27080,300164,233226,476531,801535,731756,6909,1227210,191576,658560,327125,125052
27081,1251915,1332205,1437934,855537,179267,999354,182437,1280489,1249891,116668,688713
27082,298834,787189,713536,1119735,623951,50276,751465,46698,564639,225613,1149985
27083,1395643,1141160,639322,1319051,781206,1338043,564712,749240,533509,877910,97800
27084,1048193,439408,142344,1199793,990874,955749,299372,938412,1279057,1300258,524226
27085,1233520,1125377,762560,1367368,1408338,228969,1125056,1282752,878882,619168,1436203
27086,327593,975024,454661,447667,33798,187059,1132119,694910,734074,756254,364516
27087,1170588,252653,630905,923489,225812,1443952,632212,830703,58468,531409,1092528
27088,1042058,431598,1203579,782818,1058719,270685,447907,1185064,49006,427441,330135
27089,258319,103642,642009,1168591,1282474,1294192,837944,112506,1145942,780316,584685
27090,835320,309583,20349,1306861,359415,1104735,1395758,571175,416136,429248,888451
27091,212332,255879,862549,609214,44388,116785,965712,911239,506523,371604,639956
27092,680141,536364,452260,240109,1232234,877601,426755,545314,930628,900741,1370058
27093,1338480,802458,1372634,408651,783614,841131,125542,1397189,2936,647213,1114241
27094,1464612,492655,1119934,646159,83406,1063707,40508,1204838,270649,978128,893919
27095,82128,1073403,957665,497788,907780,538398,410052,356137,1367945,694536,4659
27096,243346,421327,1087870,756388,211536,320526,1040139,1073300,391223,1134753,583909
27097,1144237,789537,805219,455376,35297,1192852,656371,365805,1466874,1436059,141815
27098,1347488,570163,259413,1246065,1173235,545695,11615,515521,829798,308861,596064
27099,1318116,821903,1194571,1242512,1223573,1196123,894434,78332,1137808,1433214,1167309
27100,347367,144609,367509,944472,148217,1095961,1451032,1354265,687638,376896,711734
27101,1404703,709376,1062654,67817,1034132,1187737,389906,305286,1042081,1338241,852591
27102,249755,706405,1064162,716721,1274279,607859,1261370,782613,298631,515013,34545
27103,523383,863482,419685,710383,166370,861545,571406,920442,496970,733798,97571
27104,985007,268998,1051565,1106471,97013,1300350,933491,1168772,1223632,899630,946036
27105,483482,1248410,1224560,1069203,612394,466604,879978,1090433,809461,1226771,36475
27106,63059,690386,495505,1069694,391308,1118064,386554,71480,351742,154660,496866
27107,790810,1366685,781312,148860,1171323,1245452,1420742,1181269,544742,1314782,88194
27108,1423030,1390358,531499,247896,949798,969105,1158064,256708,1393800,1425133,150943
27109,931308,223919,120954,961103,1089449,709986,544777,528671,483753,1276680,1061893
27110,1166359,1252052,413861,368841,1219325,751715,1383098,1154437,38009,1319470,798305
27111,1217559,594888,820801,132572,473202,1014764,1316808,322827,1367464,291508,524960
27112,273458,779664,1380546,59005,1096695,167913,911805,414800,919590,954676,1384862
27113,1189766,412270,664892,11074,1446583,1416985,1167510,676776,1418350,328991,1160836
27114,617037,1324978,898878,1040472,311069,615165,3783,358811,1138649,1050193,1053532
27115,60306,524312,349591,740233,191018,498949,919053,1140633,1203381,915209,236894
27116,1460529,1376727,1124037,1318790,760248,561927,12570,879084,962186,559263,736829
27117,1421000,705893,1329246,127262,1211027,518075,1039335,1032937,370207,157952,1392874
27118,198034,1087022,253675,1411987,370659,1092280,546696,1104041,351500,672533,204668
27119,455193,935207,691277,783445,417476,822898,885735,1114851,147646,1265217,460738
27120,1107707,127881,199208,1221912,1471376,455548,544279,1181528,1308929,723041,444545
27121,605457,1319529,1144695,439690,1459957,446373,997141,442172,412426,550728,1307403
27122,966477,1209966,1326646,1262492,656769,953956,277621,903338,156160,1287100,719652
27123,799665,799347,1021262,776683,810268,1002438,99795,567681,592775,1182352,141062
27124,181282,1044560,1410230,781331,1000897,695476,51552,618459,1159727,1179102,1289771
27125,1085874,802570,607459,635022,50366,1394992,1361818,302428,336308,1040064,136101
27126,953464,506074,1166736,1038625,903134,1437423,375338,152467,1059834,932639,36013
27127,724556,849773,1333086,1276178,1179561,766553,1209833,1312546,1135916,1350009,852847
27128,120005,540133,1133187,517770,67091,1260127,949951,1137155,519840,1293544,887515
27129,956556,1069114,411540,854764,72619,875379,647400,141056,926347,435860,1370118
27130,1172900,1301598,36526,520213,1312274,738733,406897,105487,779571,1222039,997225
27131,1263267,175990,617842,1224625,793828,770748,58997,388414,1047298,1121080,1412370
27132,152032,497212,90669,816979,834292,87426,194076,13573,1049317,987072,719220
27133,264667,976258,239266,232736,925520,252411,166935,1022031,718814,1235369,1286782
27134,186669,883218,10900,1226686,1077028,101904,406129,315747,1413450,1421222,876473
27135,1076832,1014143,482067,892730,1279138,1051355,163277,672638,284191,1147797,494170
27136,60856,37444,1047440,837794,1174253,940626,662177,130670,931513,782385,1290057
27137,1104757,1339986,343121,1059734,489079,441747,1126565,440150,1350401,1174962,1096656
27138,8273,924935,716146,1434483,968709,250732,882444,477088,464840,912096,467546
27139,560717,810887,152675,71510,1148354,876427,45183,643000,857320,1438500,521288
27140,262117,1192861,1202670,508476,1470385,1282898,1084689,1372820,880821,213358,682260
27141,966392,626784,726042,656628,278618,790904,1377407,1129332,988120,535928,830856
27142,1227964,1112983,278039,178620,9193,723788,1238764,548889,817332,327096,1359719
27143,246864,321658,468747,763811,457988,1156024,584401,1128331,1276541,884227,879060
27144,108535,475708,1322096,93328,484284,782894,1327965,1470756,1407182,261195,607957
27145,94065,1111390,250006,505262,308471,850980,1319170,1342498,1125919,511349,1090782
27146,548936,342308,1123545,845165,576833,921619,969090,578674,1404097,420219,1264544
27147,107588,1208418,375210,1184827,764386,1219867,863174,854463,83240,259265,1396369
27148,1268793,309489,740536,1231854,755342,422608,1396090,1003599,1224984,849944,314058
27149,1017125,431035,1215281,873249,876893,359573,1180869,52111,1212034,864462,432258
27150,784937,124147,91172,986490,1446388,941021,735395,831046,795804,433230,624909
27151,796108,553293,1369256,42645,831585,537184,408683,975957,807867,422735,1264339
27152,539083,1047573,237105,1161575,698804,82472,1075797,700413,1082020,351185,213793
27153,1136399,833223,495659,1223580,1060217,184514,1230372,654313,323341,693233,1457146
27154,581201,335303,417150,838947,184220,1165711,567356,1059393,955228,797285,150663
27155,449393,644983,29878,807218,1193282,1218990,991445,519364,462373,104577,766027
27156,286636,1027250,556071,167739,780590,971074,902102,90470,314826,583269,651081
27157,142201,968948,685496,208559,790284,149421,1102016,966814,70955,45729,683615
27158,650097,718988,696423,1306893,1341276,545578,536424,1249497,496908,675283,508280
27159,988157,773238,380896,87941,770330,22961,1273012,131128,152695,117249,230538
27160,1286406,1352867,62425,1373366,560132,905514,1447450,240478,1401202,116167,541508
27161,1392488,79241,920900,431858,1274263,335271,556784,1199387,1025175,1163968,1457695
27162,1195845,891458,507100,993068,19388,825179,1404170,472982,424571,685108,776293
27163,1006435,1144670,70892,1126751,901097,417359,300176,1068033,1262560,855686,644170
27164,1398323,607035,97772,225345,419308,1348579,291861,1449162,1337668,875903,580360
27165,386364,167772,584848,875616,1084579,807852,170328,683437,1305573,391349,996377
27166,194491,857001,811909,885750,996424,85980,347655,616293,612010,474041,178073
27167,569282,1236531,1119273,1032332,1035004,1115554,602341,508322,1204423,873570,367474
27168,613325,1156696,151640,420071,13041,663719,31553,15396,38821,635008,801122
27169,294611,1274057,856983,801844,906438,112801,944339,614827,28397,335984,292530
27170,93247,672676,786420,457649,1358281,768199,446434,62330,1390233,1376023,14907
27171,373414,823889,347824,1100292,460076,11365,1351484,477042,236123,817959,317938
27172,1282550,812708,339122,152196,1083633,479338,1170013,698373,884173,782378,208288
27173,207491,1206210,946203,442805,432637,947279,1319708,1319572,688078,1372124,179368
27174,1112953,502255,1358097,215990,1381912,173116,89405,785220,736719,1204182,32266
27175,1173266,60997,1013971,78963,5249,324272,1176340,232316,453987,667342,915703
27176,734261,250744,1377095,640590,930574,762807,1073774,1073321,477350,479914,618908
27177,890652,1222842,284980,1003231,1387037,1214606,1248701,218211,19015,1416156,350952
27178,1261888,733958,1465722,553190,1283728,240191,536982,369970,224758,657241,1416894
27179,781252,1442767,953376,662603,451251,1142943,682255,1297879,568226,706798,894922
27180,621579,832320,1150312,475437,1355871,254266,542708,169638,763224,964929,354176
27181,482295,352024,28890,687992,1075174,592777,1430415,175838,1175903,895422,446302
27182,1189989,340871,1467636,1430862,1333336,851507,1393332,44682,186982,590444,1215378
27183,310768,1135792,177877,1290248,1286677,200949,598174,1173580,638061,385429,902273
27184,744739,665723,1076883,66593,1239602,150556,123120,1202208,1344706,1032021,1263535
27185,1071051,268547,182273,166252,77129,1010383,1013310,1046289,1385534,974306,1343707
27186,1056249,782792,1238957,957353,708701,1018787,1386235,1392914,1408823,361357,63430
27187,703948,933607,1222853,310254,569729,749592,27473,1116113,937419,492602,872618
27188,363065,17617,969982,1467690,104298,208853,1349469,741103,63976,716022,14861
27189,68793,984691,43009,665572,429447,1357532,722388,678845,1433849,949543,216939
27190,1437501,801404,962844,1046634,1386709,1010473,38434,1412696,843476,258041,997347
27191,1456691,1286764,667830,305158,101845,1058480,187925,322679,1461993,667668,1207094
27192,245284,1111764,237941,18306,1126149,650820,647369,910123,576511,622730,909853
27193,952516,953739,1147977,1011072,1047603,922599,1317836,1417006,545198,650372,1051014
27194,1185662,601365,227106,438519,822447,654065,499560,1310787,839305,487784,768405
27195,82058,1191715,98524,610653,652972,1132171,290960,249275,641329,1021966,314205
27196,613436,269533,1367303,790616,1337312,264013,1352894,930744,122397,1300695,515984
27197,420852,895117,1067454,633718,750266,4816,285281,391455,271217,778084,694801
27198,1347834,683194,113483,898157,773490,1070009,831691,93869,450258,687604,1458975
27199,342612,469386,1463896,1193877,1354765,891225,211960,930995,524392,691148,422233
27200,331861,1086813,299131,1201117,755776,292196,624572,772171,1376859,1108275,238491
27201,1269102,1278030,937677,1054548,279647,1252784,1427317,1315967,1071711,108253,1426506
27202,865513,914898,1053792,650601,1463702,1227067,574550,162922,999900,1091248,498601
27203,1263263,402961,991930,926718,536921,855806,269315,854099,816438,599281,378244
27204,671461,594096,1152097,330318,1428443,846283,855765,1101455,811658,86763,861264
27205,898455,1335403,720448,733835,700777,1065251,28489,278722,915911,1051890,396684
27206,1065699,446278,720500,1161624,782080,630446,1197216,608972,46643,77954,53519
27207,994659,1005391,641928,263589,1090561,265445,822839,101047,862248,1117812,388827
27208,1180400,640637,105082,35125,924981,772960,1167016,707651,910309,1282040,766988
27209,553070,939017,676060,1226205,79030,885876,21469,1331767,89464,1253565,784018
27210,1181118,1402002,219435,664553,634102,1223392,108305,184064,769214,1416091,947412
27211,1077811,781168,623828,133203,1447151,230110,269177,69273,883224,908709,964854
27212,281083,1161343,1433642,295366,1329113,549488,726587,495042,812447,1336415,375381
27213,139597,546626,441701,1369062,381312,649080,254250,1468207,587710,814951,702040
27214,1134263,567656,821765,516327,1418129,1125755,939729,520182,1472527,1458048,1214091
27215,507704,226549,484598,814553,512845,875346,754008,1172148,1005661,673912,628736
27216,1366026,43260,734443,625192,987547,1431059,900595,866434,923003,1274448,1447798
27217,753037,258774,908036,611839,6898,1329185,15946,537115,826029,114979,212836
27218,1057606,658916,550294,231253,125245,1139510,1205043,159403,1184928,990953,511389
27219,319762,1320298,811425,404291,194112,1235994,1221345,701854,350976,1190268,1398171
27220,1095922,1112484,232913,620119,996965,1069440,202525,1323834,1194040,1339069,1323763
27221,1255791,305040,1299633,1394253,1140757,663205,131599,534571,620833,562401,449653
27222,535715,270636,542107,397196,1043018,799147,742044,586199,459516,193319,628639
27223,1224384,810298,761435,469702,844510,544244,333069,1453690,1359146,199272,285885
27224,1413173,131368,1309421,1119699,273489,1307374,801682,12670,909026,845572,895763
27225,76118,1390975,545614,243556,1217631,115330,561808,419833,1384947,318603,552546
27226,408852,7332,769490,957625,706436,41077,1092414,1256628,1071528,86217,415487
27227,500688,151929,279741,1230327,1275072,925455,939016,438727,1358622,715815,838540
27228,1354630,329186,244391,918092,1030431,1061939,59884,603775,881617,732683,546925
27229,230150,685582,759785,742947,1193656,578366,1198686,1337796,165955,1340237,1077534
27230,1252164,1386091,312752,1033443,763017,1244749,1452221,421481,892495,1248227,830259
27231,512332,1039789,434661,823935,848506,1055373,885263,1430603,109454,761095,921021
27232,972613,279075,616414,574523,208495,175086,1172335,184465,12813,729254,1162953
27233,138741,1037074,227892,1057960,120799,129860,539791,686242,1028835,951145,272048
27234,481123,580732,796683,315740,463917,1213446,1039913,908519,838242,652517,463020
27235,843890,484105,343945,803483,293255,990413,666362,998966,393613,699293,967418
27236,611556,203415,232116,350851,1406393,183023,1316959,834040,1180016,257802,866175
27237,1437571,110855,1089712,446286,68209,242972,1004809,642265,846951,1248119,426496
27238,516994,596401,270965,536994,760224,148238,1011110,1113566,72695,776442,28422
27239,334653,72664,239903,126577,1279732,1034415,1102192,1356199,941431,429849,1231397
27240,239678,52282,102175,706650,1463451,360307,491145,1430809,674157,538191,449389
27241,295647,1169472,1435947,562990,701703,496786,1012242,353853,825246,155051,1172292
27242,977707,490431,49422,1319301,421365,607201,760213,80385,880075,1418843,641304
27243,772603,845052,1344852,1137902,1262132,17038,346316,764340,689915,997127,772514
27244,473618,689096,121013,942672,1157848,1192340,1281159,580560,493878,136363,245736
27245,342833,147605,1263398,241806,1331955,381048,1302511,1052263,59631,1311334,873113
27246,83987,240858,640779,859587,130282,224128,1064324,787698,609854,1411272,1333077
27247,580025,468727,22679,466817,1043311,845184,413762,266010,1437245,799330,609788
27248,222792,924287,63643,787816,1316973,1424521,187963,1243082,802338,526777,366077
27249,822231,341684,998642,1366086,733567,1298794,346252,419576,992396,735607,309743
27250,268407,365520,775656,554959,1147291,174791,714795,375604,526385,400228,1209967
27251,703816,1329616,298951,99757,1427668,1011410,290485,1189857,1249939,990136,1036254
27252,190010,455554,755762,62740,667737,1438104,1151590,910126,1197696,905971,11785
27253,585333,1047056,962307,213649,324307,89496,484015,978332,1441843,1235376,286291
27254,866073,1151736,1230616,715355,118520,531804,987366,790233,778614,1164911,1188208
27255,324498,628675,290243,472714,239522,746414,380224,699147,299448,935027,50631
27256,1049758,149802,1136403,1051936,921137,286106,1430699,727023,926794,357200,1013894
27257,817513,134628,960924,714335,15032,1278728,1373931,92099,1058223,192658,771367
27258,706050,1260980,1170864,467305,1298951,1197605,440381,700731,164616,279292,496558
27259,1413895,309051,936000,591688,246289,605594,51539,572426,599053,467972,1461022
27260,417320,1180925,634220,165957,1375089,194550,364706,1230505,355979,1443967,1133514
27261,397484,26504,1182416,1020378,514522,544427,774903,1221781,650227,1465655,386387
27262,602907,1401185,1078333,167190,1076198,1222119,839924,785567,1380488,441206,174762
27263,601373,1161521,1365934,1110518,1095390,441433,350945,1202188,786169,222993,734827
27264,333447,177025,492614,948500,166245,1112869,1459973,1179943,76892,272486,315905
27265,29589,889435,112860,281927,534866,1322270,698080,369271,801461,1315937,1311202
27266,287126,1253353,485561,246415,447447,1270221,1040780,910741,1294104,695384,1090145
27267,186845,200392,477396,831498,1240654,1430983,967019,1190657,522073,933787,121889
27268,912791,1042526,1402132,1319278,1167398,145291,1358668,352404,544167,147803,831518
27269,474002,993713,529985,81764,920187,936045,1210270,868275,1265306,89409,956361
27270,41320,1248363,96301,798404,1268316,424998,1357191,356000,1374420,696658,751143
27271,965825,282999,467793,16596,1251613,1167335,973768,818513,695613,1137462,1011528
27272,140105,375152,1183234,1278215,918578,614447,1097091,312409,1376148,393462,551354
27273,513567,736270,1462244,1049069,491601,1339298,112662,23691,1451245,621863,621040
27274,515685,718853,142929,1336818,110304,1217413,866549,38025,270096,391298,601428
27275,39792,553495,683251,1191589,1350792,255274,106316,1329750,1459042,134,1351994
27276,893493,157988,931548,98208,611242,343000,493867,760343,603701,831474,161701
27277,252721,1125794,1097471,1346966,336881,1217660,1117951,1378107,165509,870920,1190262
27278,121952,1098809,769140,1445169,1415777,20150,945203,483242,110998,1275959,94442
27279,589956,674836,266229,1456789,1008381,880576,735413,309782,1020506,1044922,887709
27280,646975,1094447,996356,572718,986512,983555,321624,1040956,823572,742518,28928
27281,1407701,1172017,937444,1104173,380038,220530,345772,739919,1058006,292883,166535
27282,302467,1320862,278212,871092,1437590,587206,697566,347239,317870,768141,1005637
27283,979989,1470022,215085,543860,1086853,501249,303141,1326753,819660,1316220,666791
27284,911966,892059,1100021,91863,1194309,971680,944592,163651,1140834,551551,1330978
27285,1061723,31160,792477,561922,358352,476055,955008,792472,1226339,227649,729735
27286,727094,1064127,1092016,510306,467259,941788,436546,1137494,825875,761708,694555
27287,513676,767746,346872,70194,1148368,86434,402366,1124420,262125,1351055,1247633
27288,1188820,1087787,74501,957035,695647,597441,1402913,863512,996007,1030374,707672
27289,1315624,862510,513711,1033287,971997,541621,207661,1185378,285199,316475,332069
27290,450638,592806,720387,825587,1138046,432040,761222,1332314,863242,555100,1444028
27291,690549,800249,1119413,36003,34920,852638,1137333,401020,238206,110007,1451326
27292,806733,557832,598519,607532,555346,877834,976254,1019933,634436,1173110,1435838
27293,481724,1399247,493282,313938,367005,1226035,935107,783720,821029,186322,1021027
27294,611362,795938,726324,398224,344322,502201,1278559,1280462,778919,277783,404379
27295,1360277,1220336,1055797,285991,97044,116088,1171619,1285087,829456,567003,322095
27296,928447,385262,1342590,400445,856131,454270,217228,1127093,322395,6491,228315
27297,82276,481527,627269,1016993,646877,859188,979263,81109,218083,566796,604356
27298,829081,583736,661655,927623,609956,916749,1348031,24276,740115,599043,1124542
27299,1237609,1009672,901287,509198,1071809,840330,478628,303658,1236733,275712,227196
27300,1165479,642809,1160933,307983,1470305,1466859,438184,1468240,180003,1395745,886550
27301,97925,1249495,1272330,264036,124719,1370039,353751,80599,773878,1415180,1436114
27302,1444324,789719,455484,651771,459097,1405935,896555,488639,131592,1020622,743924
27303,1171543,1403667,931586,953567,471709,1130983,683862,465246,1309843,979513,710851
27304,864865,1145158,1340162,103042,1464753,550343,521484,523519,931692,229253,1161818
27305,943943,362051,514346,39003,167761,127635,596782,505251,926131,647711,457562
27306,1197336,965769,1348518,275893,944883,1352576,962833,137521,1128994,510993,876577
27307,1161270,326260,299241,1340813,1443689,1074239,602640,447753,622395,1403986,532844
27308,1043628,1199939,1411673,659646,297837,1186526,894841,1150884,1444118,40313,1426405
27309,630720,932610,258315,643342,953261,795209,255023,1155419,162317,1074859,128740
27310,84042,1440737,23351,290528,1016984,476408,1027234,1056667,946400,1107926,1309094
27311,1209919,748729,210068,1362085,1141919,797008,847005,779437,486552,268388,36146
27312,621620,332639,1455656,1396338,211946,92132,213752,260998,867644,159555,641379
27313,293070,527470,568464,844190,794549,1421891,581750,377416,325132,1034996,1283235
27314,330770,480670,588885,707066,350756,1038371,276511,1000123,882709,623132,1131154
27315,972722,297266,105149,36121,699475,649919,804790,72793,1152057,336522,1430657
27316,499864,211134,1423909,1415055,917795,480312,821697,1350688,487057,568331,687718
27317,1218169,695318,1281989,720041,1325787,416337,646549,1037326,339373,860143,189764
27318,662835,1422,880501,1026242,252060,1378631,452595,1048751,694672,1178480,123057
27319,200888,337483,237286,1455550,1039253,319122,419901,420370,558794,1086095,735937
27320,816697,1175916,1387709,1050083,174425,126824,982395,683496,865564,827770,963191
27321,226093,84554,1288440,17594,1095406,1112772,1268465,403523,449534,1414825,808411
27322,405778,1020006,433683,1187115,877136,127091,853575,436577,567729,83765,992064
27323,1357700,1437411,274432,252377,784343,923660,356719,652650,94258,1225313,1207442
27324,921175,1083888,1096008,692701,1038179,1445306,10187,852732,1382127,1253338,574995
27325,477690,1417723,831217,1114587,1472374,1220419,859719,1134141,1281922,704523,568376
27326,1272810,1095035,1412552,140633,1410566,816966,1437326,890570,1383070,169479,993188
27327,196176,629857,546927,406952,1286436,295479,1375732,49731,508867,231706,261899
27328,1408092,24944,1248225,971537,1026030,1127123,520737,265990,873045,507495,921560
27329,730191,1452422,450798,1318434,684228,889144,1046987,274866,1261339,860962,1458923
27330,334567,1350138,888617,537225,786275,14809,668040,686433,1435954,277085,786887
27331,702153,1149643,1308039,779604,336313,413098,65601,225030,96480,30778,793361
27332,1128503,830598,1451678,531449,572285,92537,399214,370770,1049709,445037,176111
27333,710517,228212,1405528,801955,58267,1459037,701058,138810,787046,764515,267287
27334,1328416,138105,1281465,975118,877119,134636,84791,1116674,2166,229258,468471
27335,1068568,343343,1153437,308240,1059668,1256542,756065,1341057,650065,1309445,665958
27336,73499,1356515,760181,500442,287256,159794,1113860,1094400,1188187,70764,1415028
27337,967488,999079,414481,331954,1277903,1066856,881890,581872,906338,182078,291698
27338,1267033,1127555,1072308,1109200,1092086,292445,1466022,1369652,1381258,1344882,544350
27339,889688,432872,783331,1058766,707183,147408,591085,426082,62841,1183839,1152403
27340,637536,121298,45425,1264728,490692,271586,443713,460656,632621,923247,724894
27341,297908,117556,1117926,1074352,379594,396404,1278683,1346310,684483,1200010,773709
27342,583153,698935,1308673,349363,810492,47801,668576,1019919,1442683,158465,753789
27343,902661,792563,536274,280802,144211,179775,438398,537408,1396494,697578,338919
27344,1012962,310552,1422428,188752,1379776,935133,299369,672703,401081,1325282,1124083
27345,1158496,430315,912775,1469124,946171,1228483,1276048,970476,1416700,1223694,1181860
27346,1370649,1027933,790772,652254,218194,243118,1194363,1049841,854854,1426329,324181
27347,1036093,265565,681120,1045003,538520,552410,35451,1228149,779085,75745,107945
27348,826993,1472002,857936,138415,44617,290918,846616,1244490,730579,1187206,1122727
27349,1367356,300765,560456,262919,1428047,578785,796704,1315933,332151,584005,371735
27350,1097118,392377,1033266,116770,1149381,22469,1452907,1310102,520946,1332066,1383294
27351,1195915,1320874,94789,431000,839822,565435,89023,638225,928784,910280,806868
27352,139625,440928,1080612,556589,668896,810697,391031,508672,949833,634246,755744
27353,230085,84250,1231318,1361228,149080,912020,557430,1331474,646498,386114,1168839
27354,1272164,227905,126251,651964,1440242,299744,1407201,406664,1290255,953542,795202
27355,278827,322734,1020722,1231473,1099973,1087840,285303,680607,1421482,155840,1357978
27356,620688,1022678,628528,1373416,871906,1024461,146610,417518,57853,354875,1286604
27357,1415739,1087087,918425,1400619,71743,1448548,1343308,1147922,65389,934738,1276606
27358,241527,621749,953036,213349,442457,783805,1017952,923607,1200034,619370,1290108
27359,1048849,1214642,921180,1441823,274976,1345909,689273,1420676,921566,1087168,1233076
27360,16416,1112228,204350,259677,801552,1310078,1005777,270284,477395,1176359,227243
27361,191488,1400013,1038476,59966,663523,1358819,485491,721956,1004813,923190,9943
27362,1025777,233299,1148488,1133693,709238,697285,1402992,138351,631497,1154470,142401
27363,984287,1056174,1059965,1306171,97935,780551,648010,922341,946403,1243688,232252
27364,909495,560898,913625,255025,875699,1444952,155478,1376100,577635,260480,775682
27365,443692,638582,392637,1236968,271041,714031,890335,85337,550887,383678,691577
27366,954710,432052,900297,79833,1023976,1328669,1069503,389066,534367,672223,159343
27367,1279594,1163775,2184,613108,1170601,236517,1051015,785178,614572,961008,1014454
27368,107107,1463250,77327,659528,1007459,1105449,1082790,671041,103822,779507,190348
27369,407337,985583,206993,1190045,114099,275027,683152,925736,197930,443810,1053126
27370,386550,1110811,1367302,180065,1342021,1092461,1223484,602371,1283225,975749,122998
27371,934409,156071,964050,1385763,38728,1452525,898975,1052975,90080,942522,875185
27372,17188,483314,1010108,96980,336479,1305081,599614,735243,386817,1135960,557329
27373,495529,51457,547732,1135297,1250728,1184627,308650,460192,961605,897155,1152801
27374,1416027,916764,1222683,303790,114094,1355048,747522,1006089,1229700,470070,1469549
27375,1390674,610571,1362150,973640,1061649,785131,838764,1362523,1349954,1297504,1414814
27376,224403,1156366,1273756,324389,479047,430512,1015971,808271,686202,142835,1168411
27377,919536,16363,1013381,753905,887927,1470040,1204164,571493,1151432,1315480,735144
27378,790799,1178873,1194919,944780,865577,1169204,1429181,446424,1005132,1447781,1444964
27379,1362222,526865,816841,1024647,921693,44089,1307170,968905,1188508,1189926,168309
27380,1237321,1028563,962562,525147,583755,544485,516988,1238182,393648,1103339,1296833
27381,1067535,527475,443820,844698,807802,1258221,451465,113556,968897,659853,471536
27382,1141526,64343,233085,1073935,285415,669013,776194,1394765,120608,1335845,687967
27383,1087043,1023296,496533,514729,1208095,36455,368730,502274,1172576,211316,643670
27384,401960,1130855,351415,322892,360604,957767,1128186,1208289,1076445,228763,103614
27385,20724,1166154,262016,1185763,689351,564488,1265472,46624,934871,898238,1231072
