,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19
1119,228432,229696,1058312,548967,1334829,1234040,1296568,122867,1418451,333884,834483,46017,510925,77268,715814,499809,714870,1444803,1124367,296304
1120,552960,1146965,135888,601975,451441,167515,1067926,171248,594829,1140519,1424545,1315477,130155,656710,261045,1385599,239365,592695,1177104,567426
1121,386631,991123,1403159,889150,1431274,969687,290605,1225821,516637,997947,940706,622813,1054981,313827,197592,1443923,958601,1365146,450423,884494
1122,624797,114551,1033375,613449,680911,876862,1069977,594002,841854,1082980,201748,69880,232225,312462,966798,10325,721391,589768,443685,773613
1123,1144573,635094,263697,1315219,1045991,317037,405838,186799,179653,839536,1166628,47721,769541,540603,543087,716797,361675,840259,1414202,750099
1124,292909,1107885,201756,1344536,171506,594004,376720,712549,966983,238964,898125,134589,1400301,1329903,822836,1134254,228023,326809,780093,1240680
1125,1019118,942645,1268384,169185,39080,742056,560190,1455199,902877,995869,69358,120814,148861,11564,1013991,697286,478858,343650,914711,1000471
1126,847416,826425,969719,201980,978481,1280244,1452169,1249473,1166706,596384,920635,1115334,851113,285347,617260,1363817,137828,625035,1417426,771729
1127,91692,698497,958937,1183520,1063950,1148676,575993,1106273,231209,1445067,49602,1031799,1160998,888297,1167685,324760,677912,570994,800020,1160101
1128,1443794,331014,569454,637680,52142,525519,1046412,894120,66072,1286947,1122808,511535,1458336,229255,157035,1205881,689216,276249,402726,769412
1129,1276473,1200262,861564,199225,718363,63822,345303,281016,282584,813482,787183,965796,753455,1209546,412335,686490,779130,1186249,915627,1304657
1130,227006,818770,948717,472940,357131,954333,77385,183425,214497,844601,369414,679537,520051,640823,979812,943883,191803,560803,1220606,21684
1131,758416,279945,351708,976588,495221,360513,208013,647157,741794,45170,495504,360229,231194,1181256,507474,1352597,1219586,1146060,285942,556170
1132,235744,68631,916549,504526,41755,64159,760290,625422,791835,224521,308695,94896,474437,1083007,649743,726988,474086,276153,1455341,360741
1133,1438402,758415,1235827,221289,727754,277140,14992,386554,205918,1198262,20933,732734,136439,927070,1365968,1268074,549851,899272,818370,181268
1134,349,1188925,869476,18415,1429879,559648,838040,1247033,596591,265974,181013,100896,289013,537758,1434526,54685,1056303,1359859,1082367,203476
1135,562604,1383885,170613,1408464,1383411,137401,319258,1110200,51417,1201986,1085625,403576,477666,344036,964377,561292,112498,162609,296375,862090
1136,987736,460638,608625,482192,698074,781016,1262652,850223,1019928,139112,182378,326459,359330,1298777,883141,1248767,23384,557485,10454,1221710
1137,697700,1047292,1158817,213161,1093530,250345,26771,910073,1164892,749667,320833,1155326,40744,277224,191383,1126356,1033529,91630,375396,119518
1138,1364703,542305,641964,910395,90312,1083759,752086,253349,517335,698627,547768,1443201,320282,1032886,1409763,226924,177283,1202305,42372,114832
1139,764463,601044,1217679,84922,865298,1075871,382746,9396,156979,1364073,124129,140015,315700,426769,759944,539593,571194,1169132,681265,64195
1140,102869,1374083,919421,928216,692062,574558,467985,330885,333235,564936,110882,1182644,1016013,1228292,617184,79232,653043,18583,471382,1108511
1141,692920,423987,666167,911883,246613,491497,1033208,748805,1020769,1440901,536147,951117,1409363,1444840,844901,554639,280226,601878,1162055,1087323
1142,889921,406701,1404904,685736,1355763,1358211,1469529,142966,452897,623722,737624,784010,63043,333937,961243,963974,921140,330207,207948,1350787
1143,1412931,499387,334282,160687,1420580,610945,178418,491627,1016842,529672,1307948,1314532,1230152,129732,1435428,793984,1129508,965801,185138,772999
1144,118479,30595,84712,510870,210359,239550,1023481,812349,372795,1185409,581173,750197,1387317,397778,645515,947347,743151,703380,1384794,919003
1145,1338783,430638,1151207,525675,1012844,512870,543064,663177,435857,1470391,231413,1145743,35889,482217,230559,1304756,866716,1007389,547152,816552
1146,267305,177778,1148015,201702,619309,205203,547549,364732,962435,775533,527224,670811,1103643,1332130,702258,1006013,1247042,459760,441983,723579
1147,362812,1134106,359233,549168,918043,1141420,699833,818160,848509,685459,93991,1124373,272024,72683,694512,949771,1061898,636134,254788,1112719
1148,980172,676118,572989,239531,596272,592688,277175,1186307,884447,1181136,363174,147186,1209740,788061,934773,488172,1255817,62905,1420900,479515
1149,1258018,87717,882487,1392866,25280,270440,941478,1194328,397129,30224,52,649194,177556,382826,347942,146556,1259718,849782,132320,843830
1150,640896,628514,1089336,305178,1045828,1161697,249193,276433,390641,754160,132392,659071,645733,376420,486922,1399149,1007704,1351553,1329469,812701
1151,181584,611624,1315824,1436657,881570,563313,1431959,1203166,147515,746556,640341,1036452,845444,170565,1296857,1416989,169633,772791,1002512,1375001
1152,895468,784292,136608,1076852,1306484,304046,402526,911074,541072,1352707,909518,410829,1075791,695866,950107,1070059,803954,374800,926124,1403749
1153,886094,499268,1334350,314095,644068,118982,1309035,623386,511175,962791,567680,912107,179195,1311504,1101744,706194,763604,1213876,922572,791849
1154,593775,46040,603393,1326164,503193,291733,696472,298719,1156774,1430156,259561,633633,1073596,163116,259045,254576,397176,1362730,114650,1045914
1155,1320754,1306205,754342,1449488,1373023,502775,1438959,984657,509068,423426,1178781,23540,822457,180886,843577,738594,1470969,841837,267775,282177
1156,6271,1383139,764471,732987,1369500,288437,1096582,719467,162643,555367,1296115,565610,130298,1350389,986437,579152,359661,1129729,441434,751714
1157,453411,1461092,922664,1066986,825043,811338,749714,558461,1449366,73627,572843,253660,813416,314281,1259009,1364959,333864,1455139,510539,424544
1158,57256,52492,1383429,778231,1161517,388809,381068,1137592,848380,1337959,1214666,82874,162814,104650,1434781,1195691,208760,1453819,642332,681571
1159,1219069,1239000,785571,799634,1470242,179344,1431013,1219010,619470,43961,1314601,808872,223382,701835,320027,1355981,1142699,746853,42735,1226842
1160,1025721,567838,303589,951243,603223,796321,104782,1080297,950528,714121,1031857,75615,1185538,391112,62206,596431,333129,866384,1173580,1278361
1161,1351892,462418,837317,963182,278861,1132205,1341178,1210082,963104,1440364,1436446,780353,1308668,1178728,1396487,1014159,682710,793660,73346,905860
1162,209540,232592,676235,1256395,617715,551914,1277685,1192776,358274,209200,819590,1059722,1264743,840863,1280026,407362,1072839,688189,1395367,741906
1163,765973,1018452,673670,419776,1231980,434019,1020709,1472447,1045317,720381,373366,340436,1344971,1396299,1461110,630086,270588,489862,786737,1070441
1164,656553,370374,844983,720794,187928,1090445,873991,613827,567271,867857,1394745,661196,1193270,745515,1946,110236,390170,889353,288938,506961
1165,1156316,1055819,242738,147659,1038113,723614,608949,404058,142228,376094,316575,190821,232076,1070550,406454,243696,130386,853593,397975,451948
1166,931040,1093648,930425,951282,1213028,709892,144083,1183116,1212189,72935,50987,1105032,374839,920474,767849,858370,944522,905052,1346504,1216100
1167,556849,406093,378471,1444089,329306,535387,1243538,42512,1273672,1124600,1085781,229332,1001615,693484,342199,341681,1247907,322461,436824,1280851
1168,1333277,367933,1329907,1193121,125140,530964,773152,600770,232466,685571,1289751,207817,241011,866901,167689,1234281,1246755,124553,772149,805459
1169,471914,560528,842157,234976,258273,520000,630274,546386,590390,299917,594484,372957,192664,79856,625061,123970,521570,963675,1290811,806089
1170,304853,1278930,1329801,27805,769507,1182985,417193,976735,944509,584955,1242606,1228278,1010475,1008228,1346,139158,618792,988688,319664,271813
1171,1258043,1288898,1136099,286421,1125224,290210,1392549,1237224,1192502,320318,1422841,1237241,40497,546463,853491,1144104,92799,1461795,1197755,108307
1172,655498,1104568,1077855,1005015,1222239,768620,208806,909853,1258863,1072937,353959,876562,1153278,1429903,595514,1228491,415851,1421788,1214167,1228581
1173,572809,143326,52270,1083778,786358,1302193,346314,1382441,469549,276999,517472,885138,392903,656009,177197,1072625,784798,244722,1068675,551585
1174,795539,1270330,130235,398421,132308,669503,885684,255746,1393499,790227,978228,969316,588308,365795,896558,515815,278222,1041218,749798,1404848
1175,31864,446986,747250,1242416,1212846,1050558,31423,1336903,98812,703750,1039941,600130,1067021,1005872,1413299,273990,1214368,970339,1239936,497491
1176,331744,256260,379163,625424,201370,1363384,1324747,36876,788781,1455884,661048,1020702,973819,952359,1108428,156688,94977,908623,32531,807820
1177,1118619,1187453,1018921,1248035,458798,652418,1015990,982337,122819,798165,195013,227282,334893,296401,763787,1324909,1438791,501426,930192,403
1178,415535,934875,1336478,469953,871628,623000,175810,332061,146685,74021,396500,263698,1229159,1337139,975443,695746,387757,656988,499135,1047388
1179,502880,631677,418109,775722,1462243,1314166,188681,592316,128387,938822,552191,850105,208112,183688,721919,749998,290632,1124533,1105679,1292230
1180,1102530,967006,257104,257876,1264977,905537,121544,863370,576239,608661,429624,1296999,395457,1070448,1272097,1127121,351534,285023,944812,152666
1181,1255001,1241675,453575,991058,1115084,1370661,1178677,1078472,1114213,918589,1331537,355712,1271870,478516,591058,1026366,458711,1100652,723409,240080
1182,1373768,691070,146123,257077,1431506,225635,199300,298692,1323129,565091,1023561,141571,1029124,642763,464217,841904,1452808,938908,716155,650414
1183,1296202,318554,622432,915812,1385813,1406511,1465902,463009,490874,52037,447365,198280,346145,847788,149818,524857,491866,971143,542509,1451843
1184,321701,1461684,1143635,289947,429419,514696,1187106,235552,228106,516910,133902,82570,790159,1088435,7954,1387824,101057,55990,645186,600022
1185,1290015,621590,490405,1452864,27424,515347,919086,830694,397009,1285353,651143,1168339,197394,885790,98034,395198,517739,544821,727304,755183
1186,710198,1186028,228344,524861,1437362,908212,647656,547143,1226659,1401118,1334820,705320,442019,845322,496448,231339,1393403,607768,420060,105607
1187,1470070,786871,151961,241343,1431325,693698,697788,1124772,1143158,794111,170922,44790,660060,404665,1116196,1316877,1208760,368085,493415,325865
1188,918972,1049876,442854,210268,1342907,891319,1211372,555107,524591,1092314,487498,989877,335134,1080641,758432,667509,1093773,596925,1302173,774045
1189,699283,954774,74809,85754,1030562,653716,52616,975735,115406,1383121,1280734,572303,1022475,1148451,1403852,244768,1243598,609079,1260783,1172307
1190,877028,1012641,752592,639005,828140,1097515,1423934,483262,1406306,354902,485734,1110812,509,75732,1241242,1229587,660335,309033,1076879,1034872
1191,748093,1214054,364544,365683,108578,1069313,786962,1464613,1260312,1112576,1057878,1258731,479850,804279,682994,799206,506118,801612,430970,1179056
1192,520907,76247,915401,171970,1339554,1039110,100193,1336075,653833,796174,1216261,1318636,1415854,460461,248975,1440159,394933,1091859,27566,760222
1193,132342,439277,1411466,250116,384489,1299309,331943,788979,232765,999478,1227174,882013,174047,654167,684451,1342093,1176095,326109,789196,1090245
1194,33642,1470541,1296716,1215634,33540,1290526,137141,356720,944728,291127,193688,275812,624162,1236411,236485,108898,1389439,87430,1115476,734347
1195,743034,186866,204571,688466,752435,309253,291097,270267,58169,639369,180558,372480,601746,805879,911135,264152,686099,463962,187289,387476
1196,893317,950902,1464467,409644,436509,895162,1333258,231938,646469,1282541,631595,1429545,186958,781646,1282070,1104452,734143,609362,578865,731667
1197,1212517,539007,1298896,441365,924492,1017524,514504,98788,1249235,359324,869675,57780,875001,928994,638643,893233,946088,1293885,852546,203292
1198,1058672,15088,1469051,1336971,1028248,432479,601112,911450,442536,1164272,139288,504089,834086,946011,83325,456426,673325,16378,184914,431619
1199,1080345,975249,875706,321328,315507,1182374,1249727,1089284,167985,624047,297086,655222,933788,425832,501232,148739,848736,243622,494249,937569
1200,747264,563886,738300,625891,650437,1049885,1003523,1298223,1032359,552323,534607,692080,740787,1079305,421718,1017677,637561,1153585,853034,43864
1201,1139728,838939,1356427,225506,407412,908693,197485,544232,786946,112351,138357,662046,1202270,509150,813060,75245,107599,1158369,782274,170385
1202,674012,689211,221928,785175,937506,1147633,1025814,838229,1111710,726828,718007,997580,139040,839966,186311,1040503,297524,259734,1433523,1257920
1203,672310,918054,985775,1135042,593408,41297,1239982,469617,754808,577311,1291369,1145148,1095073,1082360,533131,590342,1334054,1144134,686634,380045
1204,1087708,63903,800961,1177549,439668,1057686,1130280,1306020,1032510,1305665,923781,597957,861850,1173517,218741,729242,276345,1041830,275731,252427
1205,126990,154407,97538,1342946,1276629,700116,201606,1418603,610577,1259467,13402,687741,781616,1256599,289044,1200011,719313,815707,256787,61021
1206,1063830,153764,117239,1124101,785072,430747,153089,391189,1057216,1003852,142843,1388240,835061,509855,1199490,1462035,1402081,1160762,822545,1319199
1207,878536,1125739,330555,457216,334358,1031960,401793,1461477,138719,830692,1091714,592096,1073106,716963,314118,702673,1392327,672993,890230,1454415
1208,534171,1134369,1183757,340188,1414583,1109888,1088695,585408,540766,1008902,1179,1242182,720160,945207,789848,382527,970129,832812,283100,200883
1209,49598,290425,1431461,275090,426819,498195,84961,62491,772589,1205751,365467,1097334,477876,1381740,1076333,1001402,716896,98171,466826,548432
1210,1234145,278440,1431103,431366,346092,1384467,130312,67640,751437,1385871,357642,412903,297434,735350,732292,1101982,48633,862316,263225,136870
1211,717358,1287908,1086393,446549,198177,187202,174435,934284,232859,1082119,565103,546324,900462,1171309,427238,547970,468210,1207239,1251184,709265
1212,665545,925969,1210736,1287940,1368220,1289443,904814,943678,303185,296617,161727,1165591,159891,462106,662463,708164,1294164,530910,781630,22233
1213,1206640,853248,1130265,766955,1007000,29212,27883,795316,530794,579236,646907,69112,1430084,1165148,334691,529217,81282,402161,554998,714721
1214,950196,58578,573687,262671,232502,1372016,490595,793310,1397861,1346498,1363394,1469592,738628,1424948,391448,887941,397902,909624,453869,1228655
1215,1113035,450822,535777,216772,1305893,807022,623690,501205,1031422,721577,645495,547533,412500,1369559,295784,656025,1330803,1381860,1254385,365694
1216,1067045,1209001,448294,285475,671062,652847,761219,716649,1162565,989734,129487,1245827,1423640,666156,857413,1463459,837313,1133960,1040348,855165
1217,425537,1355055,393001,1267183,271355,413606,960301,468105,1273842,919468,1115843,449883,966269,324907,980071,1143012,1300013,565272,1137537,249339
1218,478328,139229,368062,1348732,443823,1245555,1114865,1352173,1270963,157108,596052,356515,170991,1114080,163038,772814,650265,350902,588413,1184977
1219,31442,1388687,1005157,1085905,60131,431169,160940,767113,1023673,887676,492937,160364,1384081,20548,393365,709992,259393,341717,859960,264831
1220,1426065,919334,478852,462928,126490,1382534,800329,739313,351775,432724,1005748,1299413,1096353,290320,838722,715731,39891,1362562,1201450,1141662
1221,644988,1005314,1404223,469368,115439,254557,1253671,953226,806178,680606,1141568,159384,608306,1185240,962845,217547,624132,447534,378503,744186
1222,745057,314813,554781,34140,74292,1048699,903356,1322317,30633,1421663,1423058,1379789,1349869,487188,1374520,504262,319309,495692,345195,1378565
1223,448203,1103700,996878,1031523,168561,3222,487898,1097769,91306,1127558,1379583,320541,1232487,481611,171000,1160982,237270,207976,1075941,613752
1224,576416,923001,1370950,1117100,1163759,866933,560845,1336559,1177290,482860,136400,981267,318822,1466289,706314,1089755,939381,625139,956991,868497
1225,48096,918545,23811,918417,1377119,12016,1436950,50811,1108911,1283309,784294,1347827,572003,105425,663237,29487,330821,1009464,823339,456521
1226,1256689,1069953,369663,1388705,1140923,1328332,577489,1246524,1090210,708179,1207367,25316,657493,105784,606723,231083,318350,1448812,976770,979617
1227,1430063,411258,895429,198412,1361918,872264,530375,1276983,464945,120377,221566,557289,429383,6788,570579,941179,978239,524543,640574,231057
1228,98082,63552,1205227,1145472,1018676,635861,388297,851168,151544,418377,1405240,494627,1123759,37423,1036275,111040,1119534,50630,85267,1271979
1229,461997,591316,120828,888953,948686,276833,560055,935021,874268,1399235,1046839,242132,785981,1378708,496559,642857,1114845,322182,1076114,1026333
1230,353150,79404,470038,595542,342524,275491,361725,1469313,414687,393718,1044679,285913,1010519,755830,1260311,985858,696671,1296020,594729,981429
1231,137864,1429202,994220,95740,1185245,1124361,1067491,1254055,1168024,845651,988172,913665,1229457,1456561,585594,782278,880704,1091556,1128104,38559
1232,30626,152401,984003,28515,280577,21461,1147948,216369,198810,1146574,56989,460694,359011,378717,8567,892991,117928,833468,1198436,186628
1233,1027324,514423,1464716,36162,726109,87933,1080855,1459551,1098958,637857,468712,828856,1070792,391544,632194,1441996,850641,1234994,1439647,1296456
1234,835854,501124,1144628,1012447,381913,834861,1277316,93840,904276,734139,766958,476231,200302,876646,1047490,509467,711690,1376982,30548,76282
1235,1168899,920917,1050483,592698,1053438,790298,523970,1340516,1249421,41264,1325444,706353,558648,872430,264109,313228,963022,972958,759825,646829
1236,975383,1078779,1289364,1202046,970478,893925,1192210,1146899,1054650,305944,1161257,442080,724455,433053,600683,925150,1270768,1022903,546563,453285
1237,432039,989019,324370,1291769,1340213,1400516,1327796,1438980,1441470,209927,155818,1109414,390168,1136569,454578,1421889,73765,972458,1233580,1270605
1238,607616,501920,797118,73984,103440,16836,1106345,230997,1374979,390090,530720,671792,1297418,1362702,804458,1332053,1348001,1195308,1189896,1355455
1239,500812,1036387,914306,906070,1184250,32509,1336167,146437,1383180,339587,454268,611850,692599,1398231,263268,945068,1222875,818377,1365054,907306
1240,284400,797472,756047,477564,756340,825762,972415,1086742,338752,1121632,877524,519590,259198,173953,1451080,656701,754539,423037,160417,1086980
1241,236132,154090,400768,559772,207858,374282,1173938,398072,826851,1360883,397024,205252,997040,89017,259924,1162037,1043771,811646,210862,184814
1242,125746,528963,169353,497491,971268,802924,940699,691586,95533,956850,451477,242768,1187412,1336864,453718,1046856,1414165,37863,803768,113953
1243,1277049,341386,753719,1279116,958081,1436099,221591,448817,545654,871072,990100,143746,976114,175304,977516,956067,769473,207536,1327295,1360641
1244,241356,253079,1381952,860492,638720,1270272,1266663,829637,680059,863530,1350408,498335,1171112,29441,1190783,549837,671130,951544,474814,1101456
1245,496607,767016,809194,780071,22611,1433686,241714,485028,1458676,454381,222004,1163224,582261,441064,1441796,1139874,785366,1251098,803281,223586
1246,1384292,804727,676619,1432614,127463,1335610,1390018,69354,243760,419602,1212853,103802,544226,519878,568600,833336,1232515,1302090,1126581,1141645
1247,488839,1075822,1423292,1388983,1239730,1126608,267772,1392916,658699,1355906,1075461,745688,943194,1079373,545020,25656,997347,1297131,203258,1359429
1248,994004,1150454,76535,718171,1217051,1115773,102189,277167,574293,634383,27528,199196,558335,1464695,1378389,213473,203147,826708,1019984,470302
1249,736818,279402,1433082,1092747,606420,1136835,753350,377420,621745,1006310,542113,944247,824246,1444051,745068,1229224,435247,1108349,1421324,1158699
1250,1111817,1052978,72884,1027205,50418,1391932,828471,1329454,503515,598038,824657,1357035,1236985,1139814,382324,99383,1255529,254626,936391,567080
1251,385437,728390,80981,808559,172824,601283,874823,1341440,1263946,406602,1451401,462749,567188,202142,994150,1130482,313076,1052211,178478,1404734
1252,1134184,987612,715719,1130760,346553,1361987,1003803,1040971,345787,1405893,285488,1217320,984827,846698,109694,1426157,589476,372964,1247692,1311
1253,1161821,484832,1113081,1447084,829081,319364,94954,525767,78477,1208066,1153796,720384,650696,989218,959571,996330,259257,598157,24836,529939
1254,1060557,487933,878164,558162,1283538,236612,88479,430536,494419,101462,1460475,1357999,110058,1099006,1256188,172547,83701,1397,467665,343052
1255,1313549,560754,719146,460051,258441,174357,811254,409887,1036490,726765,1086173,1082206,233379,1083186,1261341,871204,1008663,1339432,1396181,462831
1256,828699,150835,1062759,689139,1470226,97898,763768,1240624,500170,1100231,58840,190844,1098881,721303,936464,971959,852292,178675,347491,38330
1257,755303,1308446,1053656,368801,1095135,755870,729680,1288902,159622,1213807,130445,1219907,783970,47696,120855,595701,287376,1202238,605315,1178038
1258,1087799,1171678,1457532,285228,574910,473607,144389,814130,229091,1348690,216171,961586,290356,1238713,971600,1042224,508163,103633,767613,1177616
1259,712696,406578,181193,1309509,1323522,94160,537470,1392723,386306,38459,1440057,1113199,386245,259442,1352651,1109789,376932,1301429,253166,1367025
1260,271002,893951,437408,596183,928442,1126997,629191,601787,153802,998740,902864,1380852,1320967,223844,693069,787605,195688,479817,271569,1457539
1261,185004,226166,1342009,1017757,768159,604270,333222,963543,334749,252500,303264,201701,54135,157829,358165,1354880,917078,393599,830928,1168448
1262,796765,715928,155557,216959,272714,1183092,163440,1164287,222373,811452,1113193,167325,117441,377360,254972,347722,964613,941875,528229,125353
1263,1262152,1232451,884830,1461241,270898,752207,108696,452429,686084,708433,1438915,354611,25838,241369,53094,300459,885272,681048,888977,133008
1264,935375,380100,1030739,327218,996874,1309717,35623,334687,175855,1301156,963020,598982,1056781,423635,1232410,356175,1207543,193509,1003420,1195461
1265,659553,217749,122371,426696,200249,121454,554416,1446951,229594,1098614,310,429544,1161694,1025489,748549,1431932,842879,54240,1171158,617837
1266,824828,856578,1183055,432307,288902,576994,709074,1330703,272254,129319,1383877,756982,1471382,604664,1291321,821622,1521,396016,1149353,1225618
1267,1112823,845241,657277,1331618,350036,16150,198356,955127,773175,53722,1414924,644524,540395,387915,902805,416742,368855,916597,426258,294123
1268,569676,478691,1143098,87346,239804,699438,1109153,151409,885915,1333684,1158981,1072551,1436383,200218,1036541,1243273,554224,372734,10812,417800
1269,531547,98522,1225768,404592,768670,1121026,641461,733118,195752,1294244,1326986,615181,166350,120337,1279905,1343597,389406,150930,530872,1136675
1270,358668,783362,439563,1414644,1364629,1200781,582242,931135,221148,904867,1387832,253754,772354,880167,1310120,553719,1007615,645918,1287397,741115
1271,1281857,681296,331541,1069255,1213331,494093,1256707,1291904,82683,511136,1433826,203980,862964,322271,745374,1376301,527366,668994,277977,902398
1272,1011885,1099651,1195973,96016,768962,164278,349696,1462539,435772,372887,1241085,234199,813030,1405040,99625,187569,180218,327165,698933,579190
1273,147921,1283277,300018,469040,1434565,17322,961318,1188553,1106931,6283,623389,471045,260821,1148884,1263843,983015,754393,1318950,317195,1241616
1274,989434,1190811,1469132,1404757,411538,437169,1273007,645306,783906,1032009,711131,242267,283921,166209,1203004,199395,1432667,921661,1462160,254319
1275,1442941,1031716,1090365,916588,946812,755847,271003,43654,1333333,116948,106429,475620,849402,757231,1405302,189975,1318031,237250,564865,777380
1276,494029,1240740,26655,585475,1420120,696363,1089692,600243,688755,534411,1048714,729508,72692,375200,881544,695393,35293,1330184,485300,631598
1277,459298,508580,1031084,204078,25997,651421,6433,680087,123333,297938,1128117,829160,1039674,1050639,791924,372766,233064,371930,697443,385125
1278,507121,1074293,795030,767045,1258183,108494,1046740,1168489,173861,414338,549296,30324,994423,1055101,677437,977360,877670,1072270,59695,940797
1279,1235147,1109216,869929,455552,150701,68940,128489,785170,1053601,904275,502773,382743,36050,6741,870489,1321463,703683,1213267,1087974,886795
1280,746173,870716,45562,591692,887141,117366,1409018,608812,350662,11061,260645,308802,940806,1421330,788249,1410678,1154322,385052,1431449,1144758
1281,553206,503062,1422448,1422442,551521,608563,40974,60463,1401783,530846,726301,835965,264281,862697,590254,348415,519009,1375500,1197799,301103
1282,1143341,15894,1401033,500814,422113,26812,1092705,296744,486318,1042846,282411,1013947,374875,1194090,1005101,963464,829935,55699,596742,1082413
1283,743904,436866,453704,137348,71714,385483,470777,896708,818489,1385128,313675,290018,1178337,118507,717591,715989,1075550,879889,326808,718278
1284,1438996,722414,421517,855747,1200631,461508,391270,695573,222186,1153483,451802,477849,612518,177931,1411143,323227,1193401,837451,1281209,186565
1285,441835,975318,604517,565045,1137491,1073763,206590,1319103,1288561,52813,187236,877941,1032367,237176,786219,262817,1127763,910724,674407,1133579
1286,1177152,829111,1161543,344140,1154995,817540,1416731,541122,363995,1013855,348313,242888,405202,1170633,708694,1300060,811217,654350,1156487,535105
1287,1121499,341126,1163522,799641,1443304,1026226,480223,487647,1442306,932984,20737,59667,117173,1264488,1445762,1294958,435511,735917,677121,255371
1288,921351,786531,581617,1266613,558638,1333423,910272,1329011,96494,106251,691669,1189208,571361,1073820,1046945,1267810,534975,568402,498251,1310108
1289,1329344,503931,52477,34167,744002,292737,1320209,947300,1163799,883503,1069578,883125,1278530,1014624,706975,876815,461087,987678,202729,83833
1290,1156387,776764,76472,651792,584149,997857,1436243,945113,317675,488506,1282253,1013770,1090755,393218,243172,1349890,1470174,1235769,1208049,557072
1291,84497,1468582,267795,272,664,806757,945074,1408745,884646,744368,1320914,4739,87949,43826,593768,697958,838342,972953,1152383,1171229
1292,74413,1445294,284556,22801,1034266,317908,1063341,1223610,1428426,841561,1121947,452684,204858,79613,425079,1353749,18971,1336886,1102675,1051707
1293,503334,551907,917730,189349,714796,1061476,1052773,548021,609401,1269748,265487,1181699,157596,1389556,862326,597299,42393,155247,1350222,445287
1294,395189,1109283,1225556,744250,1431545,46954,506364,394351,891708,36417,1228594,1052075,909454,655488,617720,147195,1053760,1422728,923294,95504
1295,281301,1058467,483168,314001,1204708,845239,207831,1327589,455572,773410,983891,1339880,814089,996303,40672,228795,476129,1041202,1194548,1103206
1296,1284272,951449,856181,1113043,1395691,488326,25488,730013,1290099,1238544,630183,1166718,1118521,1376343,1457636,591419,724314,1401215,926757,1394613
1297,1111867,1249054,851504,413563,550070,320278,1028023,744320,956219,341295,937382,815497,474090,768965,1019040,231114,1156878,927253,759965,1371715
1298,352320,990967,685110,280302,566093,544875,1060221,1257992,1234812,1295037,373365,26104,1305429,1246979,101031,710819,175232,529572,996613,102747
1299,903765,743742,208783,489911,1238342,73489,501705,461121,697787,1156297,513456,937006,753268,1275444,211487,1169649,1306753,330781,237256,764261
1300,1401330,1262937,1057469,591276,200623,383185,462201,989863,431829,21616,316895,1010505,942176,295940,14616,717186,213282,1404486,330822,952220
1301,251117,137314,1441825,1342953,120967,1317842,104326,1184647,745389,733787,1016166,1349587,702890,292907,16731,472746,1152341,298552,454645,1440513
1302,1028215,1004692,384596,1154750,1278288,759250,1170705,461482,115077,1365217,748978,356999,853000,120825,264515,1333045,329653,583786,1157739,1048444
1303,45000,166242,350528,401836,1366889,648935,1115965,817649,743342,981424,1259461,36649,41976,676640,1139895,1163318,1009521,1341521,222940,1418351
1304,304092,802388,875247,132990,780607,912509,419104,845899,58040,781137,1112566,1373507,104995,145595,181258,229202,635830,1268691,1379588,710258
1305,1029731,69203,103309,1431843,1329859,88871,280469,28245,891260,1419114,966977,400587,352339,392471,607606,272662,885627,871376,134558,267093
1306,497821,335954,117950,195696,1302992,2875,1072627,729972,281921,1373535,656668,745716,1188588,25205,1003143,1170168,1369054,156551,1465742,395060
1307,920126,185987,307246,967761,995795,393016,740665,227982,616859,467771,161418,329330,689572,21561,1102690,666123,148312,1078411,1115653,1396856
1308,581187,818276,707892,749460,1079716,166202,884444,283094,132115,177573,999695,182901,999863,940450,552163,311643,739967,941429,602677,843428
1309,1094645,964628,1044495,357938,1316900,384792,343250,1048598,1178173,1331587,423225,65011,958165,71136,1080178,623736,733753,166473,37534,468440
1310,1060010,435093,218844,772148,700137,368489,1096087,185177,1235366,1127798,643550,1086026,1451910,1266777,1298140,1150610,503290,1163253,144566,803550
1311,1449623,964706,41526,1029691,761151,1296870,32221,469419,667189,1186340,240138,948719,203217,1456886,1442036,1007831,1265959,1324844,672864,709846
1312,651326,38298,1322493,369680,1159323,1368020,107365,31995,452718,601895,755591,1014944,941916,1346851,18689,1430282,1266039,110153,89853,1180424
1313,796473,974946,1065418,1043179,830646,930342,220250,890402,1421637,1421269,142343,750049,1026731,919343,1194422,1134237,995926,937022,277653,1293183
1314,501437,1007549,515948,39596,739954,1129289,887658,667615,1261522,421981,1378800,612678,1469065,1381783,890922,647083,278284,1421378,868103,540460
1315,675973,1006413,67296,1150060,236048,907991,1304028,706682,1436136,1423731,125801,901874,330379,378343,1386717,634823,972543,1054931,53883,326752
1316,628584,204539,1208651,124324,383837,1214818,210284,197449,327475,555511,737738,512247,534889,196922,987630,619418,1298661,1064261,1398829,213815
1317,256029,111120,1133316,1026022,354693,1340996,341951,242863,1209766,711849,1129448,1210008,847663,38062,1299072,1026763,62427,1444831,278170,1288385
1318,1239273,1138438,1205330,1111699,893395,580654,1054796,579918,1438822,477932,1285702,294313,319867,764667,336487,64212,1324588,1111086,1270259,595246
